       0.000000       2.229653       0.431458
       0.070000       2.230000       0.431458
       0.140000       2.235000       0.431458
       0.210000       2.240000       0.431458
       0.280000       2.250000       0.431458
       0.350000       2.265000       0.431458
       0.420000       2.285000       0.431458
       0.490000       2.310000       0.431458
       0.560000       2.340000       0.431458
       0.630000       2.380000       0.431458
       0.700000       2.435000       0.431458
       0.770000       2.510000       0.431458
       0.840000       2.600000       0.431458
       0.910000       2.730000       0.431458
       0.980000       2.925000       0.431458
       1.050000       3.205000       0.431458
       1.120000       3.495000       0.431458
       1.190000       2.229653       0.431458
       1.260000       2.229653       0.431458
       1.330000       2.229653       0.431458
       1.400000       2.229653       0.431458
       1.470000       2.229653       0.431458
       1.540000       2.229653       0.431458
       1.610000       2.229653       0.431458
       1.680000       2.229653       0.431458
