       0.000000       2.229653       0.431458
       0.090000       2.230000       0.431458
       0.180000       2.235000       0.431458
       0.270000       2.245000       0.431458
       0.360000       2.260000       0.431458
       0.450000       2.285000       0.431458
       0.540000       2.320000       0.431458
       0.630000       2.365000       0.431458
       0.720000       2.435000       0.431458
       0.810000       2.535000       0.431458
       0.900000       2.685000       0.431458
       0.990000       2.965000       0.431458
       1.080000       3.330000       0.431458
       1.170000       2.229653       0.431458
       1.260000       2.229653       0.431458
       1.350000       2.229653       0.431458
       1.440000       2.229653       0.431458
       1.530000       2.229653       0.431458
       1.620000       2.229653       0.431458
       1.710000       2.229653       0.431458
       1.800000       2.229653       0.431458
       1.890000       2.229653       0.431458
       1.980000       2.229653       0.431458
       2.070000       0.140000       0.431458
       2.160000       0.345000       0.431458
