       0.000000       2.229653       0.431458
       0.080000       2.230000       0.431458
       0.160000       2.235000       0.431458
       0.240000       2.245000       0.431458
       0.320000       2.255000       0.431458
       0.400000       2.275000       0.431458
       0.480000       2.300000       0.431458
       0.560000       2.335000       0.431458
       0.640000       2.385000       0.431458
       0.720000       2.455000       0.431458
       0.800000       2.550000       0.431458
       0.880000       2.680000       0.431458
       0.960000       2.860000       0.431458
       1.040000       3.165000       0.431458
       1.120000       3.495000       0.431458
       1.200000       2.229653       0.431458
       1.280000       2.229653       0.431458
       1.360000       2.229653       0.431458
       1.440000       2.229653       0.431458
       1.520000       2.229653       0.431458
       1.600000       2.229653       0.431458
       1.680000       2.229653       0.431458
       1.760000       2.229653       0.431458
       1.840000       2.229653       0.431458
       1.920000       2.229653       0.431458
