       0.000000       2.144720       0.434624
       0.090000       2.145000       0.434624
       0.180000       2.155000       0.434624
       0.270000       2.165000       0.434624
       0.360000       2.180000       0.434624
       0.450000       2.210000       0.434624
       0.540000       2.245000       0.434624
       0.630000       2.300000       0.434624
       0.720000       2.375000       0.434624
       0.810000       2.485000       0.434624
       0.900000       2.650000       0.434624
       0.990000       2.965000       0.434624
       1.080000       3.330000       0.434624
       1.170000       2.144720       0.434624
       1.260000       2.144720       0.434624
       1.350000       2.144720       0.434624
       1.440000       2.144720       0.434624
       1.530000       2.144720       0.434624
       1.620000       2.144720       0.434624
       1.710000       2.144720       0.434624
       1.800000       2.144720       0.434624
       1.890000       2.144720       0.434624
       1.980000       2.144720       0.434624
       2.070000       0.140000       0.434624
       2.160000       0.345000       0.434624
