       0.000000       2.144720       0.434624
       0.050000       2.145000       0.434624
       0.100000       2.150000       0.434624
       0.150000       2.150000       0.434624
       0.200000       2.155000       0.434624
       0.250000       2.165000       0.434624
       0.300000       2.175000       0.434624
       0.350000       2.185000       0.434624
       0.400000       2.200000       0.434624
       0.450000       2.220000       0.434624
       0.500000       2.240000       0.434624
       0.550000       2.265000       0.434624
       0.600000       2.300000       0.434624
       0.650000       2.340000       0.434624
       0.700000       2.385000       0.434624
       0.750000       2.440000       0.434624
       0.800000       2.510000       0.434624
       0.850000       2.590000       0.434624
       0.900000       2.690000       0.434624
       0.950000       2.815000       0.434624
       1.000000       3.005000       0.434624
       1.050000       3.205000       0.434624
       1.100000       3.415000       0.434624
       1.150000       2.144720       0.434624
       1.200000       2.144720       0.434624
