       0.000000       2.144720       0.434624
       0.040000       2.145000       0.434624
       0.080000       2.145000       0.434624
       0.120000       2.150000       0.434624
       0.160000       2.150000       0.434624
       0.200000       2.155000       0.434624
       0.240000       2.160000       0.434624
       0.280000       2.170000       0.434624
       0.320000       2.180000       0.434624
       0.360000       2.185000       0.434624
       0.400000       2.200000       0.434624
       0.440000       2.210000       0.434624
       0.480000       2.230000       0.434624
       0.520000       2.245000       0.434624
       0.560000       2.265000       0.434624
       0.600000       2.290000       0.434624
       0.640000       2.320000       0.434624
       0.680000       2.355000       0.434624
       0.720000       2.390000       0.434624
       0.760000       2.435000       0.434624
       0.800000       2.490000       0.434624
       0.840000       2.550000       0.434624
       0.880000       2.625000       0.434624
       0.920000       2.715000       0.434624
       0.960000       2.845000       0.434624
