       0.000000       1.864513       0.445520
       0.060000       1.865000       0.445520
       0.120000       1.870000       0.445520
       0.180000       1.875000       0.445520
       0.240000       1.890000       0.445520
       0.300000       1.900000       0.445520
       0.360000       1.920000       0.445520
       0.420000       1.945000       0.445520
       0.480000       1.970000       0.445520
       0.540000       2.010000       0.445520
       0.600000       2.055000       0.445520
       0.660000       2.110000       0.445520
       0.720000       2.185000       0.445520
       0.780000       2.280000       0.445520
       0.840000       2.405000       0.445520
       0.900000       2.610000       0.445520
       0.960000       2.845000       0.445520
       1.020000       3.085000       0.445520
       1.080000       3.330000       0.445520
       1.140000       1.864513       0.445520
       1.200000       1.864513       0.445520
       1.260000       1.864513       0.445520
       1.320000       1.864513       0.445520
       1.380000       1.864513       0.445520
       1.440000       1.864513       0.445520
