# energy, eels_NLFC_w, eels_LFC_w
0.731513, 0.067867, 0.067736
0.742133, 0.069120, 0.068918
0.752762, 0.070387, 0.070111
0.763400, 0.071669, 0.071315
0.774047, 0.072964, 0.072530
0.784703, 0.074274, 0.073756
0.795368, 0.075599, 0.074993
0.806042, 0.076939, 0.076243
0.816726, 0.078297, 0.077507
0.827418, 0.079673, 0.078786
0.838120, 0.081070, 0.080083
0.848831, 0.082487, 0.081399
0.859551, 0.083929, 0.082737
0.870280, 0.085394, 0.084100
0.881019, 0.086886, 0.085489
0.891767, 0.088404, 0.086906
0.902524, 0.089949, 0.088354
0.913290, 0.091522, 0.089833
0.924066, 0.093120, 0.091345
0.934850, 0.094744, 0.092888
0.945645, 0.096391, 0.094464
0.956448, 0.098060, 0.096070
0.967261, 0.099747, 0.097707
0.978083, 0.101451, 0.099371
0.988914, 0.103168, 0.101061
0.999755, 0.104896, 0.102774
1.010605, 0.106631, 0.104508
1.021464, 0.108371, 0.106260
1.032333, 0.110112, 0.108028
1.043211, 0.111852, 0.109808
1.054099, 0.113588, 0.111598
1.064996, 0.115316, 0.113394
1.075902, 0.117035, 0.115194
1.086818, 0.118740, 0.116994
1.097744, 0.120431, 0.118794
1.108678, 0.122106, 0.120590
1.119623, 0.123762, 0.122382
1.130576, 0.125401, 0.124168
1.141540, 0.127022, 0.125949
1.152512, 0.128626, 0.127724
1.163495, 0.130214, 0.129493
1.174487, 0.131789, 0.131258
1.185488, 0.133352, 0.133018
1.196499, 0.134906, 0.134775
1.207520, 0.136453, 0.136528
1.218550, 0.137995, 0.138277
1.229590, 0.139534, 0.140021
1.240639, 0.141073, 0.141762
1.251698, 0.142614, 0.143497
1.262767, 0.144158, 0.145227
1.273845, 0.145708, 0.146952
1.284933, 0.147266, 0.148670
1.296031, 0.148833, 0.150383
1.307138, 0.150412, 0.152090
1.318255, 0.152002, 0.153790
1.329382, 0.153605, 0.155484
1.340518, 0.155223, 0.157169
1.351664, 0.156855, 0.158846
1.362820, 0.158502, 0.160512
1.373986, 0.160166, 0.162164
1.385162, 0.161847, 0.163802
1.396347, 0.163548, 0.165421
1.407542, 0.165271, 0.167021
1.418747, 0.167020, 0.168600
1.429962, 0.168800, 0.170156
1.441186, 0.170615, 0.171690
1.452421, 0.172471, 0.173201
1.463665, 0.174372, 0.174688
1.474920, 0.176322, 0.176152
1.486184, 0.178326, 0.177592
1.497458, 0.180385, 0.179009
1.508742, 0.182504, 0.180403
1.520036, 0.184682, 0.181774
1.531339, 0.186921, 0.183124
1.542653, 0.189222, 0.184454
1.553977, 0.191587, 0.185768
1.565311, 0.194018, 0.187072
1.576655, 0.196518, 0.188373
1.588008, 0.199090, 0.189680
1.599372, 0.201738, 0.191003
1.610746, 0.204465, 0.192353
1.622130, 0.207272, 0.193742
1.633524, 0.210161, 0.195181
1.644928, 0.213129, 0.196680
1.656342, 0.216171, 0.198246
1.667767, 0.219278, 0.199886
1.679201, 0.222435, 0.201605
1.690646, 0.225628, 0.203402
1.702100, 0.228835, 0.205278
1.713565, 0.232032, 0.207230
1.725040, 0.235196, 0.209252
1.736525, 0.238299, 0.211339
1.748021, 0.241314, 0.213484
1.759526, 0.244216, 0.215676
1.771042, 0.246979, 0.217907
1.782568, 0.249584, 0.220166
1.794105, 0.252012, 0.222443
1.805651, 0.254251, 0.224728
1.817208, 0.256294, 0.227012
1.828776, 0.258143, 0.229287
1.840353, 0.259804, 0.231546
1.851941, 0.261291, 0.233785
1.863539, 0.262623, 0.236002
1.875148, 0.263827, 0.238199
1.886767, 0.264929, 0.240377
1.898396, 0.265961, 0.242543
1.910036, 0.266953, 0.244702
1.921686, 0.267933, 0.246864
1.933346, 0.268925, 0.249036
1.945017, 0.269951, 0.251226
1.956699, 0.271025, 0.253442
1.968391, 0.272156, 0.255688
1.980093, 0.273349, 0.257968
1.991806, 0.274602, 0.260282
2.003529, 0.275912, 0.262631
2.015263, 0.277270, 0.265011
2.027008, 0.278668, 0.267418
2.038763, 0.280095, 0.269847
2.050528, 0.281540, 0.272293
2.062305, 0.282996, 0.274748
2.074091, 0.284452, 0.277208
2.085889, 0.285903, 0.279665
2.097697, 0.287344, 0.282117
2.109515, 0.288776, 0.284557
2.121344, 0.290200, 0.286984
2.133184, 0.291622, 0.289396
2.145035, 0.293048, 0.291792
2.156896, 0.294490, 0.294176
2.168768, 0.295961, 0.296550
2.180651, 0.297473, 0.298921
2.192545, 0.299042, 0.301295
2.204449, 0.300681, 0.303680
2.216364, 0.302404, 0.306087
2.228289, 0.304224, 0.308527
2.240226, 0.306151, 0.311008
2.252173, 0.308193, 0.313544
2.264132, 0.310357, 0.316142
2.276101, 0.312645, 0.318813
2.288081, 0.315059, 0.321564
2.300071, 0.317600, 0.324402
2.312073, 0.320265, 0.327333
2.324086, 0.323051, 0.330360
2.336109, 0.325955, 0.333485
2.348143, 0.328975, 0.336710
2.360189, 0.332108, 0.340035
2.372245, 0.335354, 0.343462
2.384312, 0.338717, 0.346991
2.396391, 0.342202, 0.350625
2.408480, 0.345818, 0.354368
2.420580, 0.349579, 0.358228
2.432691, 0.353501, 0.362215
2.444814, 0.357602, 0.366341
2.456947, 0.361903, 0.370624
2.469092, 0.366426, 0.375083
2.481247, 0.371193, 0.379739
2.493414, 0.376226, 0.384618
2.505592, 0.381544, 0.389743
2.517781, 0.387168, 0.395142
2.529981, 0.393114, 0.400841
2.542192, 0.399398, 0.406866
2.554415, 0.406033, 0.413242
2.566649, 0.413030, 0.419994
2.578894, 0.420397, 0.427143
2.591150, 0.428141, 0.434713
2.603417, 0.436266, 0.442722
2.615696, 0.444774, 0.451193
2.627986, 0.453668, 0.460145
2.640287, 0.462943, 0.469600
2.652600, 0.472596, 0.479578
2.664923, 0.482613, 0.490098
2.677259, 0.492977, 0.501180
2.689605, 0.503656, 0.512836
2.701963, 0.514607, 0.525070
2.714332, 0.525768, 0.537879
2.726713, 0.537062, 0.551242
2.739105, 0.548389, 0.565122
2.751509, 0.559630, 0.579462
2.763924, 0.570650, 0.594185
2.776351, 0.581298, 0.609190
2.788789, 0.591416, 0.624355
2.801238, 0.600842, 0.639542
2.813699, 0.609418, 0.654597
2.826172, 0.616998, 0.669358
2.838656, 0.623458, 0.683659
2.851151, 0.628698, 0.697344
2.863659, 0.632649, 0.710266
2.876177, 0.635279, 0.722298
2.888708, 0.636591, 0.733337
2.901250, 0.636623, 0.743305
2.913804, 0.635445, 0.752151
2.926369, 0.633153, 0.759849
2.938946, 0.629862, 0.766398
2.951535, 0.625702, 0.771811
2.964135, 0.620805, 0.776120
2.976747, 0.615300, 0.779368
2.989371, 0.609310, 0.781605
3.002007, 0.602944, 0.782887
3.014654, 0.596292, 0.783273
3.027314, 0.589429, 0.782827
3.039985, 0.582412, 0.781609
3.052668, 0.575281, 0.779680
3.065362, 0.568064, 0.777100
3.078069, 0.560782, 0.773926
3.090787, 0.553448, 0.770211
3.103518, 0.546076, 0.766007
3.116260, 0.538681, 0.761362
3.129014, 0.531283, 0.756324
3.141780, 0.523906, 0.750942
3.154558, 0.516582, 0.745269
3.167348, 0.509348, 0.739363
3.180150, 0.502244, 0.733288
3.192965, 0.495312, 0.727114
3.205791, 0.488592, 0.720914
3.218629, 0.482121, 0.714765
3.231479, 0.475928, 0.708738
3.244341, 0.470036, 0.702898
3.257215, 0.464454, 0.697300
3.270102, 0.459180, 0.691986
3.283001, 0.454201, 0.686980
3.295911, 0.449488, 0.682288
3.308834, 0.445003, 0.677900
3.321769, 0.440696, 0.673783
3.334716, 0.436508, 0.669887
3.347676, 0.432376, 0.666145
3.360648, 0.428237, 0.662477
3.373632, 0.424031, 0.658792
3.386628, 0.419708, 0.654993
3.399636, 0.415232, 0.650990
3.412657, 0.410586, 0.646698
3.425690, 0.405770, 0.642052
3.438736, 0.400803, 0.637007
3.451793, 0.395721, 0.631546
3.464864, 0.390572, 0.625678
3.477946, 0.385411, 0.619434
3.491041, 0.380296, 0.612870
3.504149, 0.375279, 0.606051
3.517268, 0.370405, 0.599049
3.530401, 0.365709, 0.591933
3.543545, 0.361210, 0.584765
3.556703, 0.356917, 0.577592
3.569872, 0.352822, 0.570444
3.583055, 0.348911, 0.563334
3.596250, 0.345161, 0.556262
3.609457, 0.341545, 0.549215
3.622677, 0.338038, 0.542175
3.635910, 0.334616, 0.535120
3.649155, 0.331259, 0.528033
3.662413, 0.327954, 0.520903
3.675683, 0.324693, 0.513726
3.688966, 0.321473, 0.506505
3.702262, 0.318291, 0.499251
3.715571, 0.315149, 0.491978
3.728892, 0.312045, 0.484705
3.742226, 0.308978, 0.477449
3.755573, 0.305943, 0.470226
3.768933, 0.302935, 0.463051
3.782305, 0.299948, 0.455935
3.795690, 0.296977, 0.448888
3.809088, 0.294016, 0.441916
3.822499, 0.291063, 0.435024
3.835923, 0.288117, 0.428215
3.849360, 0.285180, 0.421490
3.862809, 0.282257, 0.414853
3.876272, 0.279356, 0.408304
3.889747, 0.276487, 0.401849
3.903236, 0.273662, 0.395495
3.916737, 0.270895, 0.389250
3.930252, 0.268201, 0.383128
3.943779, 0.265593, 0.377143
3.957320, 0.263086, 0.371311
3.970873, 0.260692, 0.365652
3.984440, 0.258418, 0.360184
3.998020, 0.256274, 0.354924
4.011613, 0.254261, 0.349890
4.025219, 0.252384, 0.345098
4.038838, 0.250643, 0.340562
4.052470, 0.249037, 0.336293
4.066116, 0.247565, 0.332299
4.079774, 0.246226, 0.328587
4.093446, 0.245016, 0.325156
4.107132, 0.243932, 0.322003
4.120830, 0.242968, 0.319122
4.134542, 0.242117, 0.316502
4.148267, 0.241371, 0.314131
4.162005, 0.240721, 0.311995
4.175757, 0.240156, 0.310081
4.189522, 0.239667, 0.308376
4.203301, 0.239240, 0.306868
4.217093, 0.238862, 0.305544
4.230898, 0.238519, 0.304392
4.244717, 0.238197, 0.303402
4.258550, 0.237880, 0.302559
4.272395, 0.237556, 0.301854
4.286255, 0.237216, 0.301276
4.300127, 0.236853, 0.300816
4.314014, 0.236466, 0.300470
4.327914, 0.236060, 0.300234
4.341827, 0.235641, 0.300108
4.355754, 0.235221, 0.300094
4.369695, 0.234813, 0.300196
4.383650, 0.234434, 0.300419
4.397618, 0.234097, 0.300766
4.411599, 0.233816, 0.301242
4.425595, 0.233604, 0.301849
4.439604, 0.233467, 0.302584
4.453627, 0.233406, 0.303441
4.467664, 0.233418, 0.304409
4.481714, 0.233489, 0.305467
4.495779, 0.233602, 0.306590
4.509857, 0.233732, 0.307744
4.523949, 0.233853, 0.308891
4.538054, 0.233936, 0.309992
4.552174, 0.233959, 0.311008
4.566308, 0.233905, 0.311907
4.580455, 0.233766, 0.312664
4.594617, 0.233541, 0.313265
4.608792, 0.233240, 0.313702
4.622982, 0.232880, 0.313982
4.637185, 0.232481, 0.314115
4.651403, 0.232068, 0.314121
4.665635, 0.231661, 0.314023
4.679880, 0.231279, 0.313845
4.694140, 0.230934, 0.313611
4.708414, 0.230632, 0.313339
4.722702, 0.230369, 0.313041
4.737004, 0.230136, 0.312719
4.751320, 0.229916, 0.312366
4.765651, 0.229690, 0.311966
4.779996, 0.229438, 0.311497
4.794355, 0.229143, 0.310932
4.808728, 0.228790, 0.310247
4.823116, 0.228373, 0.309424
4.837517, 0.227891, 0.308453
4.851934, 0.227351, 0.307332
4.866364, 0.226764, 0.306074
4.880809, 0.226146, 0.304697
4.895268, 0.225516, 0.303229
4.909742, 0.224890, 0.301700
4.924230, 0.224284, 0.300143
4.938733, 0.223708, 0.298588
4.953250, 0.223172, 0.297063
4.967782, 0.222682, 0.295591
4.982328, 0.222242, 0.294193
4.996889, 0.221856, 0.292887
5.011464, 0.221531, 0.291689
5.026054, 0.221273, 0.290612
5.040658, 0.221090, 0.289668
5.055277, 0.220991, 0.288866
5.069911, 0.220984, 0.288211
5.084559, 0.221072, 0.287707
5.099222, 0.221256, 0.287349
5.113900, 0.221533, 0.287131
5.128593, 0.221894, 0.287039
5.143300, 0.222328, 0.287057
5.158022, 0.222818, 0.287165
5.172759, 0.223351, 0.287340
5.187511, 0.223908, 0.287559
5.202277, 0.224476, 0.287798
5.217059, 0.225040, 0.288035
5.231855, 0.225592, 0.288251
5.246667, 0.226127, 0.288434
5.261493, 0.226645, 0.288581
5.276334, 0.227155, 0.288699
5.291190, 0.227670, 0.288801
5.306062, 0.228207, 0.288913
5.320948, 0.228787, 0.289064
5.335849, 0.229429, 0.289285
5.350766, 0.230156, 0.289608
5.365697, 0.230983, 0.290062
5.380644, 0.231925, 0.290669
5.395605, 0.232995, 0.291447
5.410582, 0.234202, 0.292412
5.425575, 0.235556, 0.293572
5.440582, 0.237064, 0.294937
5.455604, 0.238735, 0.296513
5.470642, 0.240573, 0.298302
5.485696, 0.242577, 0.300304
5.500764, 0.244741, 0.302510
5.515848, 0.247051, 0.304900
5.530947, 0.249484, 0.307445
5.546062, 0.252010, 0.310108
5.561191, 0.254595, 0.312842
5.576337, 0.257202, 0.315595
5.591498, 0.259797, 0.318319
5.606674, 0.262353, 0.320968
5.621866, 0.264850, 0.323509
5.637073, 0.267279, 0.325922
5.652296, 0.269643, 0.328203
5.667534, 0.271959, 0.330367
5.682789, 0.274252, 0.332443
5.698058, 0.276552, 0.334469
5.713343, 0.278894, 0.336493
5.728644, 0.281312, 0.338563
5.743961, 0.283835, 0.340721
5.759294, 0.286485, 0.343006
5.774642, 0.289276, 0.345446
5.790006, 0.292214, 0.348060
5.805385, 0.295303, 0.350861
5.820781, 0.298537, 0.353854
5.836192, 0.301910, 0.357039
5.851619, 0.305415, 0.360415
5.867062, 0.309042, 0.363976
5.882521, 0.312782, 0.367714
5.897996, 0.316625, 0.371621
5.913487, 0.320559, 0.375686
5.928994, 0.324574, 0.379898
5.944517, 0.328655, 0.384248
5.960056, 0.332790, 0.388725
5.975611, 0.336961, 0.393318
5.991182, 0.341147, 0.398018
6.006769, 0.345322, 0.402811
6.022372, 0.349454, 0.407678
6.037992, 0.353501, 0.412593
6.053627, 0.357412, 0.417519
6.069279, 0.361129, 0.422407
6.084947, 0.364587, 0.427198
6.100632, 0.367721, 0.431827
6.116332, 0.370471, 0.436227
6.132049, 0.372788, 0.440337
6.147782, 0.374639, 0.444109
6.163532, 0.376008, 0.447506
6.179298, 0.376895, 0.450510
6.195081, 0.377314, 0.453115
6.210879, 0.377289, 0.455326
6.226695, 0.376851, 0.457156
6.242527, 0.376030, 0.458624
6.258375, 0.374854, 0.459746
6.274240, 0.373344, 0.460533
6.290121, 0.371512, 0.460986
6.306019, 0.369361, 0.461093
6.321934, 0.366888, 0.460835
6.337865, 0.364094, 0.460189
6.353813, 0.360989, 0.459138
6.369778, 0.357598, 0.457678
6.385759, 0.353964, 0.455831
6.401758, 0.350148, 0.453637
6.417773, 0.346221, 0.451161
6.433804, 0.342259, 0.448481
6.449853, 0.338333, 0.445680
6.465918, 0.334500, 0.442834
6.482001, 0.330803, 0.440008
6.498100, 0.327262, 0.437243
6.514216, 0.323876, 0.434560
6.530349, 0.320625, 0.431952
6.546499, 0.317474, 0.429391
6.562666, 0.314379, 0.426830
6.578850, 0.311289, 0.424213
6.595052, 0.308162, 0.421480
6.611270, 0.304964, 0.418584
6.627505, 0.301678, 0.415493
6.643758, 0.298310, 0.412202
6.660028, 0.294881, 0.408733
6.676315, 0.291426, 0.405130
6.692619, 0.287990, 0.401454
6.708940, 0.284616, 0.397770
6.725279, 0.281342, 0.394142
6.741635, 0.278198, 0.390626
6.758009, 0.275203, 0.387264
6.774399, 0.272369, 0.384089
6.790808, 0.269700, 0.381120
6.807233, 0.267198, 0.378373
6.823676, 0.264859, 0.375856
6.840137, 0.262679, 0.373570
6.856615, 0.260649, 0.371509
6.873111, 0.258752, 0.369658
6.889624, 0.256970, 0.367989
6.906154, 0.255274, 0.366464
6.922703, 0.253634, 0.365034
6.939269, 0.252016, 0.363646
6.955853, 0.250387, 0.362244
6.972454, 0.248719, 0.360777
6.989073, 0.246988, 0.359205
7.005710, 0.245182, 0.357506
7.022365, 0.243299, 0.355674
7.039037, 0.241343, 0.353721
7.055728, 0.239329, 0.351672
7.072436, 0.237273, 0.349562
7.089162, 0.235196, 0.347427
7.105906, 0.233116, 0.345305
7.122668, 0.231052, 0.343229
7.139448, 0.229022, 0.341227
7.156246, 0.227043, 0.339326
7.173062, 0.225128, 0.337546
7.189897, 0.223290, 0.335906
7.206749, 0.221541, 0.334419
7.223619, 0.219885, 0.333092
7.240508, 0.218320, 0.331921
7.257415, 0.216834, 0.330890
7.274340, 0.215403, 0.329964
7.291283, 0.213989, 0.329089
7.308245, 0.212543, 0.328192
7.325225, 0.211007, 0.327185
7.342223, 0.209325, 0.325974
7.359239, 0.207445, 0.324471
7.376274, 0.205332, 0.322599
7.393328, 0.202965, 0.320305
7.410400, 0.200337, 0.317551
7.427490, 0.197454, 0.314318
7.444599, 0.194328, 0.310594
7.461727, 0.190973, 0.306375
7.478873, 0.187405, 0.301658
7.496037, 0.183642, 0.296452
7.513221, 0.179708, 0.290781
7.530423, 0.175636, 0.284691
7.547643, 0.171469, 0.278261
7.564883, 0.167259, 0.271592
7.582141, 0.163064, 0.264805
7.599418, 0.158937, 0.258021
7.616714, 0.154926, 0.251351
7.634029, 0.151062, 0.244880
7.651362, 0.147364, 0.238664
7.668715, 0.143832, 0.232727
7.686086, 0.140459, 0.227066
7.703477, 0.137226, 0.221660
7.720886, 0.134116, 0.216477
7.738314, 0.131112, 0.211485
7.755762, 0.128201, 0.206654
7.773229, 0.125378, 0.201967
7.790715, 0.122645, 0.197421
7.808220, 0.120008, 0.193020
7.825744, 0.117475, 0.188779
7.843287, 0.115055, 0.184715
7.860850, 0.112752, 0.180841
7.878432, 0.110569, 0.177165
7.896033, 0.108500, 0.173688
7.913654, 0.106539, 0.170403
7.931294, 0.104673, 0.167299
7.948953, 0.102893, 0.164363
7.966632, 0.101188, 0.161581
7.984331, 0.099550, 0.158942
8.002049, 0.097976, 0.156438
8.019786, 0.096463, 0.154064
8.037543, 0.095013, 0.151817
8.055320, 0.093627, 0.149696
8.073117, 0.092305, 0.147702
8.090933, 0.091050, 0.145832
8.108768, 0.089860, 0.144086
8.126624, 0.088737, 0.142463
8.144499, 0.087681, 0.140962
8.162394, 0.086689, 0.139579
8.180309, 0.085759, 0.138309
8.198244, 0.084884, 0.137137
8.216199, 0.084056, 0.136047
8.234174, 0.083264, 0.135017
8.252168, 0.082496, 0.134026
8.270183, 0.081741, 0.133052
8.288218, 0.080992, 0.132075
8.306273, 0.080239, 0.131080
8.324348, 0.079477, 0.130055
8.342443, 0.078700, 0.128988
8.360558, 0.077904, 0.127872
8.378694, 0.077085, 0.126702
8.396849, 0.076239, 0.125475
8.415025, 0.075364, 0.124185
8.433222, 0.074457, 0.122830
8.451438, 0.073517, 0.121406
8.469676, 0.072543, 0.119910
8.487933, 0.071537, 0.118340
8.506211, 0.070499, 0.116697
8.524509, 0.069436, 0.114984
8.542828, 0.068351, 0.113207
8.561168, 0.067253, 0.111378
8.579528, 0.066148, 0.109512
8.597909, 0.065047, 0.107624
8.616310, 0.063957, 0.105733
8.634732, 0.062885, 0.103855
8.653175, 0.061836, 0.102006
8.671639, 0.060812, 0.100193
8.690123, 0.059813, 0.098424
8.708629, 0.058836, 0.096697
8.727155, 0.057879, 0.095011
8.745702, 0.056938, 0.093362
8.764270, 0.056011, 0.091748
8.782859, 0.055097, 0.090167
8.801469, 0.054199, 0.088624
8.820100, 0.053321, 0.087124
8.838752, 0.052470, 0.085679
8.857425, 0.051653, 0.084302
8.876119, 0.050878, 0.083004
8.894835, 0.050152, 0.081796
8.913572, 0.049477, 0.080683
8.932330, 0.048854, 0.079665
8.951109, 0.048282, 0.078737
8.969910, 0.047755, 0.077889
8.988732, 0.047267, 0.077110
9.007575, 0.046811, 0.076387
9.026440, 0.046381, 0.075707
9.045327, 0.045971, 0.075058
9.064235, 0.045577, 0.074433
9.083164, 0.045197, 0.073824
9.102115, 0.044830, 0.073232
9.121088, 0.044480, 0.072661
9.140082, 0.044150, 0.072116
9.159098, 0.043843, 0.071607
9.178136, 0.043564, 0.071141
9.197196, 0.043315, 0.070721
9.216277, 0.043095, 0.070344
9.235380, 0.042900, 0.070004
9.254506, 0.042726, 0.069686
9.273653, 0.042565, 0.069375
9.292822, 0.042410, 0.069055
9.312013, 0.042256, 0.068711
9.331226, 0.042095, 0.068334
9.350461, 0.041927, 0.067921
9.369719, 0.041751, 0.067475
9.388998, 0.041570, 0.067002
9.408300, 0.041386, 0.066514
9.427624, 0.041203, 0.066020
9.446970, 0.041024, 0.065529
9.466338, 0.040851, 0.065046
9.485729, 0.040684, 0.064572
9.505142, 0.040522, 0.064103
9.524578, 0.040363, 0.063632
9.544036, 0.040203, 0.063151
9.563517, 0.040042, 0.062654
9.583020, 0.039879, 0.062136
9.602546, 0.039713, 0.061597
9.622094, 0.039546, 0.061039
9.641665, 0.039378, 0.060464
9.661259, 0.039212, 0.059876
9.680875, 0.039049, 0.059278
9.700515, 0.038888, 0.058671
9.720177, 0.038733, 0.058057
9.739862, 0.038585, 0.057440
9.759570, 0.038447, 0.056825
9.779300, 0.038321, 0.056218
9.799054, 0.038213, 0.055629
9.818831, 0.038125, 0.055067
9.838631, 0.038063, 0.054542
9.858454, 0.038029, 0.054063
9.878300, 0.038027, 0.053638
9.898169, 0.038060, 0.053273
9.918061, 0.038130, 0.052973
9.937977, 0.038239, 0.052738
9.957916, 0.038386, 0.052567
9.977879, 0.038571, 0.052453
9.997865, 0.038792, 0.052391
10.017874, 0.039048, 0.052374
10.037906, 0.039340, 0.052397
10.057963, 0.039667, 0.052455
10.078042, 0.040033, 0.052548
10.098146, 0.040438, 0.052677
10.118273, 0.040887, 0.052845
10.138423, 0.041383, 0.053054
10.158598, 0.041930, 0.053310
10.178796, 0.042534, 0.053620
10.199018, 0.043201, 0.053993
10.219264, 0.043935, 0.054438
10.239533, 0.044742, 0.054964
10.259827, 0.045627, 0.055576
10.280144, 0.046593, 0.056276
10.300486, 0.047639, 0.057059
10.320852, 0.048766, 0.057917
10.341241, 0.049973, 0.058842
10.361655, 0.051262, 0.059828
10.382093, 0.052634, 0.060874
10.402555, 0.054095, 0.061983
10.423042, 0.055652, 0.063164
10.443553, 0.057310, 0.064426
10.464088, 0.059075, 0.065778
10.484648, 0.060955, 0.067229
10.505232, 0.062951, 0.068783
10.525840, 0.065068, 0.070443
10.546473, 0.067308, 0.072213
10.567131, 0.069672, 0.074091
10.587813, 0.072157, 0.076076
10.608520, 0.074759, 0.078163
10.629252, 0.077467, 0.080339
10.650008, 0.080263, 0.082588
10.670789, 0.083122, 0.084884
10.691595, 0.086008, 0.087197
10.712426, 0.088877, 0.089489
10.733282, 0.091681, 0.091721
10.754163, 0.094370, 0.093854
10.775069, 0.096906, 0.095856
10.796000, 0.099267, 0.097706
10.816956, 0.101446, 0.099398
10.837937, 0.103455, 0.100937
10.858943, 0.105318, 0.102339
10.879975, 0.107062, 0.103628
10.901032, 0.108715, 0.104825
10.922114, 0.110298, 0.105948
10.943222, 0.111830, 0.107007
10.964355, 0.113320, 0.108004
10.985513, 0.114770, 0.108932
11.006697, 0.116176, 0.109778
11.027907, 0.117528, 0.110525
11.049142, 0.118812, 0.111159
11.070403, 0.120024, 0.111674
11.091689, 0.121170, 0.112074
11.113002, 0.122271, 0.112376
11.134340, 0.123367, 0.112610
11.155704, 0.124501, 0.112815
11.177094, 0.125723, 0.113030
11.198510, 0.127071, 0.113293
11.219951, 0.128577, 0.113637
11.241419, 0.130259, 0.114087
11.262913, 0.132127, 0.114664
11.284433, 0.134189, 0.115389
11.305979, 0.136448, 0.116284
11.327552, 0.138902, 0.117368
11.349150, 0.141548, 0.118664
11.370775, 0.144382, 0.120188
11.392427, 0.147401, 0.121957
11.414105, 0.150605, 0.123980
11.435809, 0.153997, 0.126261
11.457540, 0.157574, 0.128791
11.479297, 0.161327, 0.131547
11.501081, 0.165227, 0.134492
11.522892, 0.169231, 0.137568
11.544729, 0.173283, 0.140709
11.566593, 0.177320, 0.143840
11.588484, 0.181283, 0.146889
11.610402, 0.185126, 0.149791
11.632346, 0.188816, 0.152492
11.654318, 0.192334, 0.154954
11.676317, 0.195679, 0.157154
11.698342, 0.198858, 0.159082
11.720395, 0.201886, 0.160741
11.742475, 0.204780, 0.162138
11.764582, 0.207554, 0.163285
11.786717, 0.210221, 0.164195
11.808878, 0.212794, 0.164878
11.831067, 0.215289, 0.165346
11.853284, 0.217723, 0.165609
11.875528, 0.220114, 0.165682
11.897799, 0.222483, 0.165575
11.920098, 0.224852, 0.165303
11.942425, 0.227243, 0.164879
11.964779, 0.229685, 0.164320
11.987161, 0.232206, 0.163649
12.009571, 0.234835, 0.162891
12.032008, 0.237593, 0.162075
12.054474, 0.240501, 0.161227
12.076967, 0.243581, 0.160370
12.099488, 0.246857, 0.159525
12.122038, 0.250359, 0.158711
12.144615, 0.254113, 0.157945
12.167221, 0.258137, 0.157244
12.189854, 0.262435, 0.156620
12.212516, 0.266988, 0.156082
12.235207, 0.271761, 0.155637
12.257925, 0.276707, 0.155289
12.280672, 0.281773, 0.155045
12.303448, 0.286905, 0.154909
12.326252, 0.292047, 0.154885
12.349084, 0.297139, 0.154970
12.371945, 0.302115, 0.155155
12.394835, 0.306901, 0.155425
