# energy, eels_NLFC_w, eels_LFC_w
11.134340, 0.128060, 0.114686
11.155704, 0.129167, 0.114592
11.177094, 0.130349, 0.114511
11.198510, 0.131642, 0.114477
11.219951, 0.133077, 0.114528
11.241419, 0.134676, 0.114697
11.262913, 0.136453, 0.115016
11.284433, 0.138413, 0.115507
11.305979, 0.140552, 0.116187
11.327552, 0.142861, 0.117064
11.349150, 0.145325, 0.118139
11.370775, 0.147930, 0.119407
11.392427, 0.150669, 0.120863
11.414105, 0.153546, 0.122504
11.435809, 0.156576, 0.124329
11.457540, 0.159787, 0.126343
11.479297, 0.163204, 0.128543
11.501081, 0.166843, 0.130920
11.522892, 0.170704, 0.133448
11.544729, 0.174766, 0.136088
11.566593, 0.178985, 0.138783
11.588484, 0.183299, 0.141474
11.610402, 0.187638, 0.144095
11.632346, 0.191926, 0.146593
11.654318, 0.196098, 0.148924
11.676317, 0.200101, 0.151061
11.698342, 0.203902, 0.152990
11.720395, 0.207486, 0.154707
11.742475, 0.210854, 0.156211
11.764582, 0.214012, 0.157501
11.786717, 0.216972, 0.158576
11.808878, 0.219750, 0.159430
11.831067, 0.222365, 0.160061
11.853284, 0.224840, 0.160467
11.875528, 0.227203, 0.160647
11.897799, 0.229486, 0.160605
11.920098, 0.231725, 0.160349
11.942425, 0.233957, 0.159890
11.964779, 0.236217, 0.159245
11.987161, 0.238537, 0.158433
12.009571, 0.240944, 0.157477
12.032008, 0.243464, 0.156402
12.054474, 0.246124, 0.155238
12.076967, 0.248953, 0.154018
12.099488, 0.251980, 0.152774
12.122038, 0.255224, 0.151531
12.144615, 0.258697, 0.150310
12.167221, 0.262397, 0.149122
12.189854, 0.266301, 0.147974
12.212516, 0.270366, 0.146864
12.235207, 0.274527, 0.145786
12.257925, 0.278705, 0.144733
12.280672, 0.282814, 0.143699
12.303448, 0.286773, 0.142682
12.326252, 0.290511, 0.141684
12.349084, 0.293966, 0.140711
12.371945, 0.297085, 0.139770
12.394835, 0.299824, 0.138868
