# energy, eels_NLFC_w, eels_LFC_w
1.021464, 0.076352, 0.075486
1.032333, 0.077880, 0.076935
1.043211, 0.079446, 0.078424
1.054099, 0.081045, 0.079948
1.064996, 0.082672, 0.081504
1.075902, 0.084323, 0.083084
1.086818, 0.085990, 0.084686
1.097744, 0.087669, 0.086301
1.108678, 0.089354, 0.087927
1.119623, 0.091040, 0.089556
1.130576, 0.092722, 0.091185
1.141540, 0.094398, 0.092809
1.152512, 0.096064, 0.094426
1.163495, 0.097720, 0.096034
1.174487, 0.099365, 0.097631
1.185488, 0.101000, 0.099216
1.196499, 0.102627, 0.100793
1.207520, 0.104248, 0.102361
1.218550, 0.105868, 0.103925
1.229590, 0.107490, 0.105487
1.240639, 0.109119, 0.107050
1.251698, 0.110758, 0.108618
1.262767, 0.112410, 0.110195
1.273845, 0.114080, 0.111783
1.284933, 0.115770, 0.113385
1.296031, 0.117481, 0.115003
1.307138, 0.119217, 0.116638
1.318255, 0.120977, 0.118293
1.329382, 0.122763, 0.119968
1.340518, 0.124577, 0.121664
1.351664, 0.126419, 0.123383
1.362820, 0.128290, 0.125127
1.373986, 0.130193, 0.126895
1.385162, 0.132129, 0.128690
1.396347, 0.134098, 0.130513
1.407542, 0.136104, 0.132365
1.418747, 0.138147, 0.134248
1.429962, 0.140231, 0.136165
1.441186, 0.142357, 0.138116
1.452421, 0.144530, 0.140106
1.463665, 0.146752, 0.142137
1.474920, 0.149027, 0.144211
1.486184, 0.151359, 0.146333
1.497458, 0.153750, 0.148504
1.508742, 0.156204, 0.150728
1.520036, 0.158724, 0.153006
1.531339, 0.161310, 0.155341
1.542653, 0.163965, 0.157733
1.553977, 0.166690, 0.160183
1.565311, 0.169483, 0.162691
1.576655, 0.172348, 0.165257
1.588008, 0.175283, 0.167883
1.599372, 0.178290, 0.170568
1.610746, 0.181371, 0.173314
1.622130, 0.184529, 0.176122
1.633524, 0.187765, 0.178995
1.644928, 0.191083, 0.181936
1.656342, 0.194487, 0.184946
1.667767, 0.197980, 0.188030
1.679201, 0.201565, 0.191189
1.690646, 0.205243, 0.194425
1.702100, 0.209015, 0.197739
1.713565, 0.212883, 0.201131
1.725040, 0.216844, 0.204600
1.736525, 0.220898, 0.208146
1.748021, 0.225042, 0.211765
1.759526, 0.229276, 0.215458
1.771042, 0.233599, 0.219224
1.782568, 0.238009, 0.223062
1.794105, 0.242509, 0.226973
1.805651, 0.247099, 0.230958
1.817208, 0.251783, 0.235022
1.828776, 0.256566, 0.239166
1.840353, 0.261451, 0.243397
1.851941, 0.266445, 0.247718
1.863539, 0.271557, 0.252137
1.875148, 0.276794, 0.256661
1.886767, 0.282169, 0.261299
1.898396, 0.287693, 0.266061
1.910036, 0.293379, 0.270957
1.921686, 0.299239, 0.275999
1.933346, 0.305288, 0.281196
1.945017, 0.311537, 0.286560
1.956699, 0.317997, 0.292099
1.968391, 0.324678, 0.297821
1.980093, 0.331588, 0.303734
1.991806, 0.338732, 0.309841
2.003529, 0.346115, 0.316147
2.015263, 0.353741, 0.322656
2.027008, 0.361613, 0.329368
2.038763, 0.369735, 0.336288
2.050528, 0.378109, 0.343416
2.062305, 0.386740, 0.350757
2.074091, 0.395630, 0.358314
2.085889, 0.404787, 0.366091
2.097697, 0.414214, 0.374093
2.109515, 0.423920, 0.382327
2.121344, 0.433910, 0.390798
2.133184, 0.444192, 0.399515
2.145035, 0.454772, 0.408484
2.156896, 0.465655, 0.417714
2.168768, 0.476846, 0.427212
2.180651, 0.488346, 0.436984
2.192545, 0.500155, 0.447034
2.204449, 0.512266, 0.457366
2.216364, 0.524673, 0.467980
2.228289, 0.537362, 0.478873
2.240226, 0.550320, 0.490041
2.252173, 0.563527, 0.501475
2.264132, 0.576966, 0.513167
2.276101, 0.590620, 0.525106
2.288081, 0.604476, 0.537286
2.300071, 0.618528, 0.549703
2.312073, 0.632779, 0.562358
2.324086, 0.647241, 0.575262
2.336109, 0.661935, 0.588432
2.348143, 0.676893, 0.601893
2.360189, 0.692150, 0.615678
2.372245, 0.707745, 0.629823
2.384312, 0.723713, 0.644365
2.396391, 0.740087, 0.659342
2.408480, 0.756888, 0.674785
2.420580, 0.774129, 0.690721
2.432691, 0.791810, 0.707172
2.444814, 0.809921, 0.724149
2.456947, 0.828443, 0.741659
2.469092, 0.847346, 0.759703
2.481247, 0.866594, 0.778278
2.493414, 0.886142, 0.797375
2.505592, 0.905937, 0.816981
2.517781, 0.925919, 0.837079
2.529981, 0.946015, 0.857643
2.542192, 0.966146, 0.878642
2.554415, 0.986220, 0.900034
2.566649, 1.006136, 0.921769
2.578894, 1.025787, 0.943788
2.591150, 1.045061, 0.966021
2.603417, 1.063844, 0.988395
2.615696, 1.082027, 1.010829
2.627986, 1.099504, 1.033239
2.640287, 1.116180, 1.055541
2.652600, 1.131968, 1.077650
2.664923, 1.146790, 1.099483
2.677259, 1.160577, 1.120953
2.689605, 1.173266, 1.141973
2.701963, 1.184803, 1.162452
2.714332, 1.195135, 1.182296
2.726713, 1.204220, 1.201407
2.739105, 1.212025, 1.219685
2.751509, 1.218527, 1.237032
2.763924, 1.223720, 1.253357
2.776351, 1.227610, 1.268579
2.788789, 1.230219, 1.282628
2.801238, 1.231580, 1.295449
2.813699, 1.231738, 1.307000
2.826172, 1.230744, 1.317254
2.838656, 1.228655, 1.326196
2.851151, 1.225536, 1.333826
2.863659, 1.221452, 1.340154
2.876177, 1.216474, 1.345203
2.888708, 1.210678, 1.349009
2.901250, 1.204136, 1.351618
2.913804, 1.196923, 1.353084
2.926369, 1.189109, 1.353464
2.938946, 1.180757, 1.352821
2.951535, 1.171924, 1.351211
2.964135, 1.162658, 1.348687
2.976747, 1.152997, 1.345294
2.989371, 1.142971, 1.341066
3.002007, 1.132602, 1.336028
3.014654, 1.121909, 1.330198
3.027314, 1.110909, 1.323584
3.039985, 1.099619, 1.316198
3.052668, 1.088064, 1.308049
3.065362, 1.076274, 1.299158
3.078069, 1.064292, 1.289557
3.090787, 1.052173, 1.279292
3.103518, 1.039984, 1.268431
3.116260, 1.027803, 1.257061
3.129014, 1.015722, 1.245292
3.141780, 1.003838, 1.233249
3.154558, 0.992252, 1.221074
3.167348, 0.981061, 1.208915
3.180150, 0.970356, 1.196920
3.192965, 0.960213, 1.185227
3.205791, 0.950688, 1.173959
3.218629, 0.941819, 1.163215
3.231479, 0.933619, 1.153065
3.244341, 0.926082, 1.143555
3.257215, 0.919185, 1.134702
3.270102, 0.912891, 1.126507
3.283001, 0.907158, 1.118952
3.295911, 0.901937, 1.112011
3.308834, 0.897179, 1.105654
3.321769, 0.892831, 1.099844
3.334716, 0.888840, 1.094540
3.347676, 0.885145, 1.089697
3.360648, 0.881685, 1.085260
3.373632, 0.878394, 1.081168
3.386628, 0.875208, 1.077354
3.399636, 0.872064, 1.073751
3.412657, 0.868910, 1.070292
3.425690, 0.865704, 1.066920
3.438736, 0.862418, 1.063590
3.451793, 0.859039, 1.060270
3.464864, 0.855565, 1.056944
3.477946, 0.852004, 1.053605
3.491041, 0.848368, 1.050257
3.504149, 0.844673, 1.046907
3.517268, 0.840936, 1.043565
3.530401, 0.837173, 1.040244
3.543545, 0.833404, 1.036959
3.556703, 0.829650, 1.033732
3.569872, 0.825938, 1.030589
3.583055, 0.822297, 1.027568
3.596250, 0.818762, 1.024711
3.609457, 0.815365, 1.022067
3.622677, 0.812135, 1.019685
3.635910, 0.809093, 1.017608
3.649155, 0.806248, 1.015869
3.662413, 0.803598, 1.014484
3.675683, 0.801126, 1.013454
3.688966, 0.798806, 1.012757
3.702262, 0.796602, 1.012358
3.715571, 0.794474, 1.012211
3.728892, 0.792382, 1.012258
3.742226, 0.790292, 1.012445
3.755573, 0.788174, 1.012720
3.768933, 0.786011, 1.013040
3.782305, 0.783794, 1.013375
3.795690, 0.781526, 1.013708
3.809088, 0.779212, 1.014032
3.822499, 0.776863, 1.014348
3.835923, 0.774486, 1.014663
3.849360, 0.772082, 1.014978
3.862809, 0.769642, 1.015289
3.876272, 0.767148, 1.015581
3.889747, 0.764572, 1.015827
3.903236, 0.761880, 1.015988
3.916737, 0.759035, 1.016019
3.930252, 0.756002, 1.015872
3.943779, 0.752753, 1.015502
3.957320, 0.749270, 1.014874
3.970873, 0.745543, 1.013962
3.984440, 0.741576, 1.012754
3.998020, 0.737381, 1.011250
4.011613, 0.732977, 1.009462
4.025219, 0.728392, 1.007408
4.038838, 0.723655, 1.005113
4.052470, 0.718796, 1.002605
4.066116, 0.713842, 0.999909
4.079774, 0.708818, 0.997048
4.093446, 0.703739, 0.994034
4.107132, 0.698614, 0.990875
4.120830, 0.693445, 0.987566
4.134542, 0.688226, 0.984093
4.148267, 0.682945, 0.980439
4.162005, 0.677588, 0.976577
4.175757, 0.672137, 0.972482
4.189522, 0.666571, 0.968124
4.203301, 0.660869, 0.963470
4.217093, 0.655009, 0.958483
4.230898, 0.648966, 0.953126
4.244717, 0.642716, 0.947354
4.258550, 0.636234, 0.941124
4.272395, 0.629500, 0.934392
4.286255, 0.622494, 0.927120
4.300127, 0.615207, 0.919277
4.314014, 0.607635, 0.910842
4.327914, 0.599783, 0.901806
4.341827, 0.591666, 0.892168
4.355754, 0.583309, 0.881942
4.369695, 0.574745, 0.871149
4.383650, 0.566016, 0.859823
4.397618, 0.557172, 0.848012
4.411599, 0.548270, 0.835774
4.425595, 0.539371, 0.823185
4.439604, 0.530537, 0.810334
4.453627, 0.521832, 0.797321
4.467664, 0.513315, 0.784253
4.481714, 0.505036, 0.771238
4.495779, 0.497036, 0.758376
4.509857, 0.489344, 0.745755
4.523949, 0.481976, 0.733443
4.538054, 0.474934, 0.721486
4.552174, 0.468212, 0.709912
4.566308, 0.461794, 0.698728
4.580455, 0.455661, 0.687930
4.594617, 0.449793, 0.677506
4.608792, 0.444173, 0.667445
4.622982, 0.438791, 0.657738
4.637185, 0.433640, 0.648387
4.651403, 0.428724, 0.639401
4.665635, 0.424046, 0.630798
4.679880, 0.419618, 0.622600
4.694140, 0.415445, 0.614830
4.708414, 0.411534, 0.607507
4.722702, 0.407881, 0.600641
4.737004, 0.404477, 0.594233
4.751320, 0.401306, 0.588270
4.765651, 0.398347, 0.582732
4.779996, 0.395572, 0.577589
4.794355, 0.392956, 0.572805
4.808728, 0.390469, 0.568345
4.823116, 0.388085, 0.564167
4.837517, 0.385780, 0.560234
4.851934, 0.383529, 0.556504
4.866364, 0.381309, 0.552936
4.880809, 0.379101, 0.549490
4.895268, 0.376888, 0.546130
4.909742, 0.374657, 0.542824
4.924230, 0.372402, 0.539549
4.938733, 0.370125, 0.536290
4.953250, 0.367832, 0.533045
4.967782, 0.365535, 0.529819
4.982328, 0.363252, 0.526627
4.996889, 0.361003, 0.523492
5.011464, 0.358808, 0.520440
5.026054, 0.356689, 0.517498
5.040658, 0.354664, 0.514694
5.055277, 0.352749, 0.512053
5.069911, 0.350955, 0.509597
5.084559, 0.349289, 0.507339
5.099222, 0.347752, 0.505288
5.113900, 0.346343, 0.503448
5.128593, 0.345055, 0.501814
5.143300, 0.343879, 0.500378
5.158022, 0.342805, 0.499123
5.172759, 0.341819, 0.498032
5.187511, 0.340910, 0.497083
5.202277, 0.340067, 0.496254
5.217059, 0.339282, 0.495525
5.231855, 0.338552, 0.494884
5.246667, 0.337876, 0.494324
5.261493, 0.337261, 0.493847
5.276334, 0.336714, 0.493466
5.291190, 0.336245, 0.493192
5.306062, 0.335855, 0.493040
5.320948, 0.335544, 0.493017
5.335849, 0.335298, 0.493118
5.350766, 0.335094, 0.493327
5.365697, 0.334900, 0.493613
5.380644, 0.334673, 0.493930
5.395605, 0.334366, 0.494223
5.410582, 0.333928, 0.494428
5.425575, 0.333310, 0.494481
5.440582, 0.332470, 0.494318
5.455604, 0.331373, 0.493885
5.470642, 0.329995, 0.493141
5.485696, 0.328323, 0.492055
5.500764, 0.326356, 0.490612
5.515848, 0.324101, 0.488809
5.530947, 0.321571, 0.486653
5.546062, 0.318782, 0.484160
5.561191, 0.315756, 0.481348
5.576337, 0.312512, 0.478241
5.591498, 0.309067, 0.474862
5.606674, 0.305438, 0.471231
5.621866, 0.301636, 0.467363
5.637073, 0.297670, 0.463268
5.652296, 0.293543, 0.458949
5.667534, 0.289257, 0.454403
5.682789, 0.284813, 0.449625
5.698058, 0.280214, 0.444605
5.713343, 0.275464, 0.439337
5.728644, 0.270574, 0.433818
5.743961, 0.265560, 0.428055
5.759294, 0.260444, 0.422064
5.774642, 0.255254, 0.415869
5.790006, 0.250023, 0.409506
5.805385, 0.244784, 0.403020
5.820781, 0.239572, 0.396458
5.836192, 0.234418, 0.389868
5.851619, 0.229349, 0.383295
5.867062, 0.224385, 0.376774
5.882521, 0.219541, 0.370336
5.897996, 0.214824, 0.364001
5.913487, 0.210239, 0.357781
5.928994, 0.205785, 0.351685
5.944517, 0.201458, 0.345715
5.960056, 0.197250, 0.339867
5.975611, 0.193150, 0.334134
5.991182, 0.189145, 0.328504
6.006769, 0.185221, 0.322960
6.022372, 0.181364, 0.317488
6.037992, 0.177564, 0.312071
6.053627, 0.173812, 0.306699
6.069279, 0.170101, 0.301362
6.084947, 0.166428, 0.296057
6.100632, 0.162789, 0.290781
6.116332, 0.159184, 0.285535
6.132049, 0.155611, 0.280319
6.147782, 0.152069, 0.275137
6.163532, 0.148559, 0.269996
6.179298, 0.145086, 0.264906
6.195081, 0.141654, 0.259881
6.210879, 0.138270, 0.254937
6.226695, 0.134944, 0.250091
6.242527, 0.131682, 0.245360
6.258375, 0.128491, 0.240755
6.274240, 0.125373, 0.236280
6.290121, 0.122328, 0.231933
6.306019, 0.119354, 0.227704
6.321934, 0.116448, 0.223580
6.337865, 0.113604, 0.219542
6.353813, 0.110817, 0.215571
6.369778, 0.108081, 0.211649
6.385759, 0.105392, 0.207757
6.401758, 0.102746, 0.203882
6.417773, 0.100140, 0.200013
6.433804, 0.097576, 0.196145
6.449853, 0.095053, 0.192279
6.465918, 0.092577, 0.188421
6.482001, 0.090153, 0.184580
6.498100, 0.087789, 0.180771
6.514216, 0.085491, 0.177009
6.530349, 0.083265, 0.173309
6.546499, 0.081116, 0.169684
6.562666, 0.079048, 0.166145
6.578850, 0.077060, 0.162699
6.595052, 0.075152, 0.159350
6.611270, 0.073322, 0.156099
6.627505, 0.071566, 0.152946
6.643758, 0.069881, 0.149890
6.660028, 0.068265, 0.146930
6.676315, 0.066715, 0.144067
6.692619, 0.065229, 0.141303
6.708940, 0.063806, 0.138639
6.725279, 0.062441, 0.136079
6.741635, 0.061133, 0.133623
6.758009, 0.059878, 0.131270
6.774399, 0.058671, 0.129017
6.790808, 0.057508, 0.126858
6.807233, 0.056382, 0.124786
6.823676, 0.055290, 0.122794
6.840137, 0.054229, 0.120873
6.856615, 0.053197, 0.119019
6.873111, 0.052191, 0.117225
6.889624, 0.051211, 0.115484
6.906154, 0.050257, 0.113790
6.922703, 0.049328, 0.112134
6.939269, 0.048423, 0.110509
6.955853, 0.047544, 0.108907
6.972454, 0.046690, 0.107325
6.989073, 0.045861, 0.105757
7.005710, 0.045057, 0.104205
7.022365, 0.044278, 0.102669
7.039037, 0.043524, 0.101150
7.055728, 0.042795, 0.099652
7.072436, 0.042092, 0.098174
7.089162, 0.041412, 0.096719
7.105906, 0.040757, 0.095285
7.122668, 0.040127, 0.093872
7.139448, 0.039520, 0.092480
7.156246, 0.038938, 0.091110
7.173062, 0.038379, 0.089761
7.189897, 0.037845, 0.088436
7.206749, 0.037333, 0.087137
7.223619, 0.036845, 0.085866
7.240508, 0.036378, 0.084627
7.257415, 0.035934, 0.083423
7.274340, 0.035511, 0.082259
7.291283, 0.035109, 0.081139
7.308245, 0.034728, 0.080071
7.325225, 0.034369, 0.079061
7.342223, 0.034031, 0.078114
7.359239, 0.033714, 0.077235
7.376274, 0.033419, 0.076427
7.393328, 0.033142, 0.075688
7.410400, 0.032883, 0.075014
7.427490, 0.032638, 0.074395
7.444599, 0.032404, 0.073820
7.461727, 0.032177, 0.073276
7.478873, 0.031956, 0.072746
7.496037, 0.031736, 0.072218
7.513221, 0.031516, 0.071679
7.530423, 0.031296, 0.071122
7.547643, 0.031074, 0.070540
7.564883, 0.030851, 0.069928
7.582141, 0.030628, 0.069287
7.599418, 0.030404, 0.068616
7.616714, 0.030181, 0.067917
7.634029, 0.029959, 0.067193
7.651362, 0.029737, 0.066446
7.668715, 0.029516, 0.065681
7.686086, 0.029296, 0.064901
7.703477, 0.029076, 0.064109
7.720886, 0.028857, 0.063308
7.738314, 0.028639, 0.062501
7.755762, 0.028423, 0.061692
7.773229, 0.028210, 0.060883
7.790715, 0.027999, 0.060080
7.808220, 0.027792, 0.059285
7.825744, 0.027588, 0.058503
7.843287, 0.027388, 0.057739
7.860850, 0.027193, 0.056995
7.878432, 0.027001, 0.056275
7.896033, 0.026813, 0.055580
7.913654, 0.026628, 0.054911
7.931294, 0.026447, 0.054268
7.948953, 0.026270, 0.053650
7.966632, 0.026095, 0.053057
7.984331, 0.025924, 0.052488
8.002049, 0.025756, 0.051943
8.019786, 0.025590, 0.051424
8.037543, 0.025426, 0.050928
8.055320, 0.025264, 0.050457
8.073117, 0.025104, 0.050010
8.090933, 0.024947, 0.049585
8.108768, 0.024791, 0.049181
8.126624, 0.024639, 0.048796
8.144499, 0.024490, 0.048429
8.162394, 0.024344, 0.048079
8.180309, 0.024202, 0.047744
8.198244, 0.024064, 0.047423
8.216199, 0.023930, 0.047115
8.234174, 0.023799, 0.046818
8.252168, 0.023672, 0.046532
8.270183, 0.023549, 0.046255
8.288218, 0.023429, 0.045986
8.306273, 0.023313, 0.045725
8.324348, 0.023200, 0.045471
8.342443, 0.023091, 0.045221
8.360558, 0.022986, 0.044972
8.378694, 0.022884, 0.044721
8.396849, 0.022787, 0.044465
8.415025, 0.022695, 0.044201
8.433222, 0.022608, 0.043931
8.451438, 0.022526, 0.043656
8.469676, 0.022450, 0.043380
8.487933, 0.022382, 0.043108
8.506211, 0.022320, 0.042845
8.524509, 0.022265, 0.042596
8.542828, 0.022216, 0.042361
8.561168, 0.022172, 0.042141
8.579528, 0.022133, 0.041934
8.597909, 0.022096, 0.041735
8.616310, 0.022060, 0.041541
8.634732, 0.022025, 0.041348
8.653175, 0.021990, 0.041153
8.671639, 0.021953, 0.040952
8.690123, 0.021917, 0.040747
8.708629, 0.021880, 0.040535
8.727155, 0.021845, 0.040318
8.745702, 0.021811, 0.040098
8.764270, 0.021780, 0.039876
8.782859, 0.021754, 0.039653
8.801469, 0.021732, 0.039430
8.820100, 0.021716, 0.039208
8.838752, 0.021706, 0.038987
8.857425, 0.021703, 0.038766
8.876119, 0.021706, 0.038546
8.894835, 0.021715, 0.038328
8.913572, 0.021730, 0.038115
8.932330, 0.021751, 0.037908
8.951109, 0.021775, 0.037712
8.969910, 0.021804, 0.037528
8.988732, 0.021836, 0.037359
9.007575, 0.021871, 0.037206
9.026440, 0.021910, 0.037070
9.045327, 0.021952, 0.036950
9.064235, 0.021998, 0.036846
9.083164, 0.022047, 0.036758
9.102115, 0.022101, 0.036685
9.121088, 0.022158, 0.036626
9.140082, 0.022219, 0.036578
9.159098, 0.022284, 0.036538
9.178136, 0.022351, 0.036502
9.197196, 0.022420, 0.036467
9.216277, 0.022491, 0.036426
9.235380, 0.022564, 0.036377
9.254506, 0.022639, 0.036316
9.273653, 0.022716, 0.036238
9.292822, 0.022795, 0.036144
9.312013, 0.022877, 0.036031
9.331226, 0.022961, 0.035901
9.350461, 0.023047, 0.035757
9.369719, 0.023137, 0.035604
9.388998, 0.023230, 0.035447
9.408300, 0.023327, 0.035291
9.427624, 0.023427, 0.035140
9.446970, 0.023531, 0.034997
9.466338, 0.023640, 0.034866
9.485729, 0.023754, 0.034746
9.505142, 0.023872, 0.034639
9.524578, 0.023995, 0.034545
9.544036, 0.024124, 0.034464
9.563517, 0.024258, 0.034393
9.583020, 0.024397, 0.034332
9.602546, 0.024544, 0.034280
9.622094, 0.024698, 0.034235
9.641665, 0.024860, 0.034195
9.661259, 0.025033, 0.034161
9.680875, 0.025216, 0.034133
9.700515, 0.025412, 0.034110
9.720177, 0.025620, 0.034097
9.739862, 0.025843, 0.034096
9.759570, 0.026080, 0.034110
9.779300, 0.026334, 0.034145
9.799054, 0.026606, 0.034204
9.818831, 0.026895, 0.034290
9.838631, 0.027203, 0.034405
9.858454, 0.027532, 0.034551
9.878300, 0.027882, 0.034728
9.898169, 0.028255, 0.034936
9.918061, 0.028651, 0.035175
9.937977, 0.029071, 0.035445
9.957916, 0.029518, 0.035749
9.977879, 0.029994, 0.036086
9.997865, 0.030500, 0.036461
10.017874, 0.031040, 0.036876
10.037906, 0.031616, 0.037337
10.057963, 0.032232, 0.037848
10.078042, 0.032893, 0.038414
10.098146, 0.033601, 0.039043
10.118273, 0.034362, 0.039739
10.138423, 0.035181, 0.040511
10.158598, 0.036064, 0.041364
10.178796, 0.037015, 0.042307
10.199018, 0.038043, 0.043347
10.219264, 0.039152, 0.044494
10.239533, 0.040350, 0.045757
10.259827, 0.041644, 0.047144
10.280144, 0.043038, 0.048664
10.300486, 0.044537, 0.050323
10.320852, 0.046147, 0.052126
10.341241, 0.047870, 0.054077
10.361655, 0.049710, 0.056176
10.382093, 0.051669, 0.058424
10.402555, 0.053749, 0.060822
10.423042, 0.055953, 0.063369
10.443553, 0.058282, 0.066065
10.464088, 0.060736, 0.068910
10.484648, 0.063314, 0.071900
10.505232, 0.066014, 0.075035
10.525840, 0.068835, 0.078313
10.546473, 0.071772, 0.081727
10.567131, 0.074816, 0.085272
10.587813, 0.077950, 0.088928
10.608520, 0.081148, 0.092665
10.629252, 0.084373, 0.096439
10.650008, 0.087578, 0.100190
10.670789, 0.090711, 0.103853
10.691595, 0.093719, 0.107362
10.712426, 0.096563, 0.110662
10.733282, 0.099211, 0.113717
10.754163, 0.101652, 0.116506
10.775069, 0.103886, 0.119028
10.796000, 0.105926, 0.121294
10.816956, 0.107793, 0.123327
10.837937, 0.109513, 0.125151
10.858943, 0.111113, 0.126797
10.879975, 0.112619, 0.128293
10.901032, 0.114049, 0.129659
10.922114, 0.115415, 0.130903
10.943222, 0.116715, 0.132017
10.964355, 0.117938, 0.132977
10.985513, 0.119069, 0.133749
11.006697, 0.120090, 0.134302
11.027907, 0.120997, 0.134616
11.049142, 0.121798, 0.134695
11.070403, 0.122518, 0.134564
11.091689, 0.123196, 0.134264
11.113002, 0.123876, 0.133849
11.134340, 0.124606, 0.133369
11.155704, 0.125429, 0.132875
11.177094, 0.126382, 0.132410
11.198510, 0.127495, 0.132013
11.219951, 0.128785, 0.131716
11.241419, 0.130259, 0.131540
11.262913, 0.131907, 0.131496
11.284433, 0.133710, 0.131581
11.305979, 0.135639, 0.131787
11.327552, 0.137667, 0.132106
11.349150, 0.139775, 0.132538
11.370775, 0.141958, 0.133096
11.392427, 0.144225, 0.133800
11.414105, 0.146600, 0.134681
11.435809, 0.149116, 0.135769
11.457540, 0.151803, 0.137089
11.479297, 0.154687, 0.138653
11.501081, 0.157780, 0.140459
11.522892, 0.161076, 0.142489
11.544729, 0.164558, 0.144709
11.566593, 0.168191, 0.147075
11.588484, 0.171938, 0.149541
11.610402, 0.175759, 0.152062
11.632346, 0.179616, 0.154595
11.654318, 0.183476, 0.157105
11.676317, 0.187312, 0.159560
11.698342, 0.191104, 0.161938
11.720395, 0.194840, 0.164217
11.742475, 0.198512, 0.166382
11.764582, 0.202113, 0.168417
11.786717, 0.205641, 0.170311
11.808878, 0.209098, 0.172055
11.831067, 0.212492, 0.173652
11.853284, 0.215841, 0.175113
11.875528, 0.219170, 0.176459
11.897799, 0.222507, 0.177718
11.920098, 0.225882, 0.178914
11.942425, 0.229321, 0.180072
11.964779, 0.232847, 0.181207
11.987161, 0.236483, 0.182335
12.009571, 0.240250, 0.183468
12.032008, 0.244177, 0.184626
12.054474, 0.248302, 0.185837
12.076967, 0.252669, 0.187135
12.099488, 0.257325, 0.188557
12.122038, 0.262307, 0.190133
12.144615, 0.267632, 0.191884
12.167221, 0.273296, 0.193813
12.189854, 0.279272, 0.195916
12.212516, 0.285515, 0.198177
12.235207, 0.291967, 0.200580
12.257925, 0.298563, 0.203104
12.280672, 0.305236, 0.205729
12.303448, 0.311916, 0.208432
12.326252, 0.318540, 0.211187
12.349084, 0.325042, 0.213966
12.371945, 0.331359, 0.216736
12.394835, 0.337430, 0.219461
