# energy, eels_NLFC_w, eels_LFC_w
4.244717, 0.188283, 0.256725
4.258550, 0.187704, 0.255018
4.272395, 0.187142, 0.253452
4.286255, 0.186590, 0.252015
4.300127, 0.186047, 0.250700
4.314014, 0.185519, 0.249508
4.327914, 0.185016, 0.248442
4.341827, 0.184556, 0.247513
4.355754, 0.184156, 0.246736
4.369695, 0.183835, 0.246125
4.383650, 0.183609, 0.245697
4.397618, 0.183488, 0.245459
4.411599, 0.183476, 0.245417
4.425595, 0.183571, 0.245567
4.439604, 0.183760, 0.245895
4.453627, 0.184024, 0.246380
4.467664, 0.184338, 0.246991
4.481714, 0.184672, 0.247691
4.495779, 0.184994, 0.248435
4.509857, 0.185275, 0.249180
4.523949, 0.185489, 0.249882
4.538054, 0.185618, 0.250500
4.552174, 0.185653, 0.251005
4.566308, 0.185593, 0.251375
4.580455, 0.185447, 0.251603
4.594617, 0.185232, 0.251693
4.608792, 0.184967, 0.251658
4.622982, 0.184675, 0.251519
4.637185, 0.184377, 0.251304
4.651403, 0.184090, 0.251037
4.665635, 0.183827, 0.250741
4.679880, 0.183598, 0.250436
4.694140, 0.183405, 0.250132
4.708414, 0.183252, 0.249837
4.722702, 0.183135, 0.249549
4.737004, 0.183053, 0.249266
4.751320, 0.183002, 0.248980
4.765651, 0.182978, 0.248680
4.779996, 0.182977, 0.248355
4.794355, 0.182995, 0.247996
4.808728, 0.183025, 0.247592
4.823116, 0.183063, 0.247133
4.837517, 0.183099, 0.246611
4.851934, 0.183128, 0.246020
4.866364, 0.183140, 0.245357
4.880809, 0.183129, 0.244620
4.895268, 0.183090, 0.243815
4.909742, 0.183023, 0.242949
4.924230, 0.182929, 0.242036
4.938733, 0.182816, 0.241093
4.953250, 0.182694, 0.240141
4.967782, 0.182573, 0.239202
4.982328, 0.182467, 0.238297
4.996889, 0.182385, 0.237444
5.011464, 0.182335, 0.236655
5.026054, 0.182319, 0.235937
5.040658, 0.182336, 0.235290
5.055277, 0.182382, 0.234708
5.069911, 0.182451, 0.234182
5.084559, 0.182538, 0.233704
5.099222, 0.182643, 0.233266
5.113900, 0.182769, 0.232867
5.128593, 0.182923, 0.232510
5.143300, 0.183117, 0.232201
5.158022, 0.183363, 0.231953
5.172759, 0.183675, 0.231777
5.187511, 0.184064, 0.231687
5.202277, 0.184537, 0.231694
5.217059, 0.185102, 0.231807
5.231855, 0.185763, 0.232037
5.246667, 0.186522, 0.232392
5.261493, 0.187383, 0.232881
5.276334, 0.188346, 0.233510
5.291190, 0.189411, 0.234285
5.306062, 0.190576, 0.235206
5.320948, 0.191836, 0.236270
5.335849, 0.193182, 0.237470
5.350766, 0.194604, 0.238792
5.365697, 0.196088, 0.240219
5.380644, 0.197618, 0.241731
5.395605, 0.199178, 0.243306
5.410582, 0.200753, 0.244922
5.425575, 0.202329, 0.246558
5.440582, 0.203897, 0.248195
5.455604, 0.205451, 0.249820
5.470642, 0.206990, 0.251426
5.485696, 0.208521, 0.253012
5.500764, 0.210056, 0.254585
5.515848, 0.211609, 0.256157
5.530947, 0.213203, 0.257748
5.546062, 0.214858, 0.259378
5.561191, 0.216597, 0.261069
5.576337, 0.218439, 0.262841
5.591498, 0.220401, 0.264710
5.606674, 0.222495, 0.266689
5.621866, 0.224731, 0.268788
5.637073, 0.227116, 0.271013
5.652296, 0.229652, 0.273369
5.667534, 0.232342, 0.275860
5.682789, 0.235187, 0.278491
5.698058, 0.238183, 0.281266
5.713343, 0.241330, 0.284190
5.728644, 0.244621, 0.287265
5.743961, 0.248048, 0.290490
5.759294, 0.251601, 0.293861
5.774642, 0.255265, 0.297367
5.790006, 0.259019, 0.300992
5.805385, 0.262840, 0.304713
5.820781, 0.266701, 0.308500
5.836192, 0.270570, 0.312321
5.851619, 0.274419, 0.316144
5.867062, 0.278220, 0.319938
5.882521, 0.281949, 0.323677
5.897996, 0.285587, 0.327344
5.913487, 0.289122, 0.330925
5.928994, 0.292545, 0.334414
5.944517, 0.295849, 0.337811
5.960056, 0.299033, 0.341116
5.975611, 0.302092, 0.344334
5.991182, 0.305026, 0.347471
6.006769, 0.307835, 0.350537
6.022372, 0.310520, 0.353546
6.037992, 0.313089, 0.356515
6.053627, 0.315549, 0.359467
6.069279, 0.317912, 0.362425
6.084947, 0.320188, 0.365411
6.100632, 0.322384, 0.368443
6.116332, 0.324503, 0.371528
6.132049, 0.326540, 0.374666
6.147782, 0.328482, 0.377841
6.163532, 0.330312, 0.381031
6.179298, 0.332009, 0.384206
6.195081, 0.333552, 0.387332
6.210879, 0.334916, 0.390370
6.226695, 0.336077, 0.393284
6.242527, 0.337010, 0.396034
6.258375, 0.337689, 0.398582
6.274240, 0.338089, 0.400890
6.290121, 0.338189, 0.402925
6.306019, 0.337973, 0.404664
6.321934, 0.337433, 0.406088
6.337865, 0.336571, 0.407190
6.353813, 0.335392, 0.407968
6.369778, 0.333903, 0.408421
6.385759, 0.332115, 0.408549
6.401758, 0.330034, 0.408347
6.417773, 0.327666, 0.407808
6.433804, 0.325021, 0.406926
6.449853, 0.322111, 0.405695
6.465918, 0.318954, 0.404121
6.482001, 0.315580, 0.402217
6.498100, 0.312020, 0.400009
6.514216, 0.308316, 0.397528
6.530349, 0.304503, 0.394809
6.546499, 0.300618, 0.391885
6.562666, 0.296688, 0.388781
6.578850, 0.292733, 0.385517
6.595052, 0.288769, 0.382102
6.611270, 0.284806, 0.378545
6.627505, 0.280855, 0.374854
6.643758, 0.276930, 0.371043
6.660028, 0.273049, 0.367135
6.676315, 0.269236, 0.363166
6.692619, 0.265516, 0.359178
6.708940, 0.261920, 0.355225
6.725279, 0.258476, 0.351361
6.741635, 0.255209, 0.347641
6.758009, 0.252138, 0.344113
6.774399, 0.249274, 0.340814
6.790808, 0.246620, 0.337770
6.807233, 0.244170, 0.334992
6.823676, 0.241910, 0.332476
6.840137, 0.239815, 0.330200
6.856615, 0.237853, 0.328129
6.873111, 0.235981, 0.326211
6.889624, 0.234156, 0.324382
6.906154, 0.232334, 0.322575
6.922703, 0.230476, 0.320725
6.939269, 0.228558, 0.318784
6.955853, 0.226573, 0.316728
6.972454, 0.224538, 0.314561
6.989073, 0.222486, 0.312323
7.005710, 0.220470, 0.310081
7.022365, 0.218550, 0.307922
7.039037, 0.216791, 0.305943
7.055728, 0.215245, 0.304234
7.072436, 0.213950, 0.302866
7.089162, 0.212922, 0.301882
7.105906, 0.212151, 0.301286
7.122668, 0.211602, 0.301046
7.139448, 0.211222, 0.301099
7.156246, 0.210943, 0.301356
7.173062, 0.210698, 0.301716
7.189897, 0.210421, 0.302079
7.206749, 0.210059, 0.302353
7.223619, 0.209570, 0.302462
7.240508, 0.208932, 0.302352
7.257415, 0.208135, 0.301988
7.274340, 0.207183, 0.301358
7.291283, 0.206094, 0.300469
7.308245, 0.204891, 0.299344
7.325225, 0.203604, 0.298019
7.342223, 0.202265, 0.296538
7.359239, 0.200908, 0.294956
7.376274, 0.199566, 0.293325
7.393328, 0.198268, 0.291703
7.410400, 0.197042, 0.290138
7.427490, 0.195908, 0.288676
7.444599, 0.194881, 0.287349
7.461727, 0.193969, 0.286181
7.478873, 0.193172, 0.285182
7.496037, 0.192482, 0.284352
7.513221, 0.191881, 0.283675
7.530423, 0.191342, 0.283119
7.547643, 0.190828, 0.282638
7.564883, 0.190292, 0.282168
7.582141, 0.189683, 0.281636
7.599418, 0.188950, 0.280964
7.616714, 0.188048, 0.280081
7.634029, 0.186943, 0.278928
7.651362, 0.185615, 0.277468
7.668715, 0.184062, 0.275687
7.686086, 0.182298, 0.273594
7.703477, 0.180346, 0.271220
7.720886, 0.178238, 0.268601
7.738314, 0.176001, 0.265776
7.755762, 0.173658, 0.262774
7.773229, 0.171224, 0.259610
7.790715, 0.168705, 0.256287
7.808220, 0.166103, 0.252801
7.825744, 0.163427, 0.249155
7.843287, 0.160688, 0.245363
7.860850, 0.157911, 0.241458
7.878432, 0.155129, 0.237491
7.896033, 0.152380, 0.233527
7.913654, 0.149703, 0.229633
7.931294, 0.147132, 0.225873
7.948953, 0.144693, 0.222296
7.966632, 0.142397, 0.218933
7.984331, 0.140248, 0.215793
8.002049, 0.138236, 0.212868
8.019786, 0.136346, 0.210137
8.037543, 0.134562, 0.207569
8.055320, 0.132864, 0.205135
8.073117, 0.131236, 0.202805
8.090933, 0.129666, 0.200556
8.108768, 0.128145, 0.198373
8.126624, 0.126670, 0.196250
8.144499, 0.125242, 0.194190
8.162394, 0.123866, 0.192201
8.180309, 0.122547, 0.190295
8.198244, 0.121292, 0.188485
8.216199, 0.120103, 0.186778
8.234174, 0.118978, 0.185173
8.252168, 0.117910, 0.183663
8.270183, 0.116890, 0.182234
8.288218, 0.115905, 0.180865
8.306273, 0.114940, 0.179535
8.324348, 0.113983, 0.178220
8.342443, 0.113020, 0.176901
8.360558, 0.112045, 0.175560
8.378694, 0.111049, 0.174184
8.396849, 0.110031, 0.172766
8.415025, 0.108990, 0.171302
8.433222, 0.107928, 0.169794
8.451438, 0.106850, 0.168249
8.469676, 0.105761, 0.166677
8.487933, 0.104672, 0.165094
8.506211, 0.103590, 0.163516
8.524509, 0.102524, 0.161961
8.542828, 0.101482, 0.160444
8.561168, 0.100468, 0.158974
8.579528, 0.099483, 0.157557
8.597909, 0.098522, 0.156188
8.616310, 0.097577, 0.154855
8.634732, 0.096638, 0.153542
8.653175, 0.095692, 0.152227
8.671639, 0.094727, 0.150889
8.690123, 0.093732, 0.149508
8.708629, 0.092700, 0.148069
8.727155, 0.091624, 0.146557
8.745702, 0.090502, 0.144963
8.764270, 0.089331, 0.143278
8.782859, 0.088111, 0.141498
8.801469, 0.086841, 0.139620
8.820100, 0.085522, 0.137643
8.838752, 0.084158, 0.135568
8.857425, 0.082753, 0.133401
8.876119, 0.081312, 0.131152
8.894835, 0.079845, 0.128836
8.913572, 0.078367, 0.126475
8.932330, 0.076892, 0.124097
8.951109, 0.075436, 0.121733
8.969910, 0.074015, 0.119411
8.988732, 0.072642, 0.117159
9.007575, 0.071325, 0.114995
9.026440, 0.070070, 0.112932
9.045327, 0.068881, 0.110979
9.064235, 0.067763, 0.109145
9.083164, 0.066720, 0.107439
9.102115, 0.065756, 0.105868
9.121088, 0.064873, 0.104438
9.140082, 0.064068, 0.103145
9.159098, 0.063332, 0.101977
9.178136, 0.062654, 0.100915
9.197196, 0.062016, 0.099929
9.216277, 0.061403, 0.098988
9.235380, 0.060799, 0.098064
9.254506, 0.060195, 0.097134
9.273653, 0.059585, 0.096182
9.292822, 0.058964, 0.095198
9.312013, 0.058333, 0.094180
9.331226, 0.057695, 0.093129
9.350461, 0.057053, 0.092052
9.369719, 0.056412, 0.090960
9.388998, 0.055778, 0.089866
9.408300, 0.055158, 0.088783
9.427624, 0.054556, 0.087719
9.446970, 0.053977, 0.086683
9.466338, 0.053422, 0.085678
9.485729, 0.052891, 0.084702
9.505142, 0.052383, 0.083753
9.524578, 0.051896, 0.082826
9.544036, 0.051430, 0.081918
9.563517, 0.050983, 0.081025
9.583020, 0.050556, 0.080146
9.602546, 0.050149, 0.079279
9.622094, 0.049761, 0.078423
9.641665, 0.049394, 0.077577
9.661259, 0.049046, 0.076741
9.680875, 0.048720, 0.075919
9.700515, 0.048417, 0.075115
9.720177, 0.048140, 0.074338
9.739862, 0.047893, 0.073595
9.759570, 0.047677, 0.072895
9.779300, 0.047494, 0.072245
9.799054, 0.047343, 0.071645
9.818831, 0.047224, 0.071095
9.838631, 0.047133, 0.070591
9.858454, 0.047066, 0.070125
9.878300, 0.047022, 0.069693
9.898169, 0.046997, 0.069289
9.918061, 0.046989, 0.068908
9.937977, 0.046997, 0.068546
9.957916, 0.047019, 0.068198
9.977879, 0.047057, 0.067862
9.997865, 0.047111, 0.067538
10.017874, 0.047185, 0.067227
10.037906, 0.047282, 0.066933
10.057963, 0.047406, 0.066657
10.078042, 0.047562, 0.066404
10.098146, 0.047750, 0.066173
10.118273, 0.047974, 0.065964
10.138423, 0.048237, 0.065779
10.158598, 0.048542, 0.065620
10.178796, 0.048896, 0.065492
10.199018, 0.049305, 0.065402
10.219264, 0.049776, 0.065360
10.239533, 0.050316, 0.065376
10.259827, 0.050934, 0.065457
10.280144, 0.051639, 0.065615
10.300486, 0.052436, 0.065855
10.320852, 0.053333, 0.066183
10.341241, 0.054335, 0.066605
10.361655, 0.055445, 0.067122
10.382093, 0.056665, 0.067739
10.402555, 0.057996, 0.068456
10.423042, 0.059440, 0.069276
10.443553, 0.060995, 0.070201
10.464088, 0.062662, 0.071231
10.484648, 0.064443, 0.072367
10.505232, 0.066338, 0.073609
10.525840, 0.068349, 0.074955
10.546473, 0.070475, 0.076403
10.567131, 0.072716, 0.077949
10.587813, 0.075068, 0.079588
10.608520, 0.077524, 0.081308
10.629252, 0.080071, 0.083096
10.650008, 0.082691, 0.084931
10.670789, 0.085358, 0.086786
10.691595, 0.088039, 0.088631
10.712426, 0.090693, 0.090432
10.733282, 0.093275, 0.092157
10.754163, 0.095743, 0.093776
10.775069, 0.098063, 0.095269
10.796000, 0.100217, 0.096626
10.816956, 0.102204, 0.097851
10.837937, 0.104040, 0.098959
10.858943, 0.105749, 0.099971
10.879975, 0.107361, 0.100911
10.901032, 0.108900, 0.101800
10.922114, 0.110387, 0.102651
10.943222, 0.111837, 0.103471
10.964355, 0.113258, 0.104260
10.985513, 0.114652, 0.105013
11.006697, 0.116014, 0.105717
11.027907, 0.117332, 0.106357
11.049142, 0.118592, 0.106915
11.070403, 0.119785, 0.107381
11.091689, 0.120913, 0.107752
11.113002, 0.121995, 0.108037
11.134340, 0.123068, 0.108264
11.155704, 0.124178, 0.108470
11.177094, 0.125378, 0.108698
11.198510, 0.126712, 0.108996
11.219951, 0.128215, 0.109402
11.241419, 0.129911, 0.109950
11.262913, 0.131812, 0.110665
11.284433, 0.133922, 0.111566
11.305979, 0.136240, 0.112663
11.327552, 0.138757, 0.113961
11.349150, 0.141462, 0.115463
11.370775, 0.144340, 0.117166
11.392427, 0.147382, 0.119072
11.414105, 0.150588, 0.121183
11.435809, 0.153961, 0.123505
11.457540, 0.157509, 0.126039
11.479297, 0.161232, 0.128776
11.501081, 0.165118, 0.131694
11.522892, 0.169136, 0.134750
11.544729, 0.173238, 0.137887
11.566593, 0.177367, 0.141034
11.588484, 0.181461, 0.144119
11.610402, 0.185464, 0.147073
11.632346, 0.189331, 0.149835
11.654318, 0.193032, 0.152362
11.676317, 0.196550, 0.154628
11.698342, 0.199886, 0.156621
11.720395, 0.203048, 0.158342
11.742475, 0.206050, 0.159801
11.764582, 0.208907, 0.161009
11.786717, 0.211635, 0.161977
11.808878, 0.214245, 0.162715
11.831067, 0.216754, 0.163232
11.853284, 0.219179, 0.163539
11.875528, 0.221543, 0.163647
11.897799, 0.223871, 0.163571
11.920098, 0.226192, 0.163323
11.942425, 0.228536, 0.162913
11.964779, 0.230929, 0.162351
11.987161, 0.233399, 0.161647
12.009571, 0.235971, 0.160814
12.032008, 0.238667, 0.159874
12.054474, 0.241508, 0.158850
12.076967, 0.244512, 0.157766
12.099488, 0.247704, 0.156645
12.122038, 0.251109, 0.155514
12.144615, 0.254751, 0.154397
12.167221, 0.258649, 0.153321
12.189854, 0.262805, 0.152308
12.212516, 0.267200, 0.151376
12.235207, 0.271791, 0.150533
12.257925, 0.276523, 0.149781
12.280672, 0.281331, 0.149122
12.303448, 0.286150, 0.148558
12.326252, 0.290919, 0.148091
12.349084, 0.295577, 0.147720
12.371945, 0.300063, 0.147441
12.394835, 0.304310, 0.147241
