# energy, eels_NLFC_w, eels_LFC_w
0.646881, 0.053638, 0.055571
0.657428, 0.054571, 0.056512
0.667985, 0.055506, 0.057455
0.678550, 0.056443, 0.058397
0.689125, 0.057380, 0.059340
0.699708, 0.058317, 0.060280
0.710301, 0.059253, 0.061219
0.720903, 0.060189, 0.062156
0.731513, 0.061123, 0.063091
0.742133, 0.062058, 0.064025
0.752762, 0.062992, 0.064957
0.763400, 0.063928, 0.065889
0.774047, 0.064864, 0.066822
0.784703, 0.065802, 0.067755
0.795368, 0.066742, 0.068690
0.806042, 0.067685, 0.069626
0.816726, 0.068630, 0.070563
0.827418, 0.069576, 0.071502
0.838120, 0.070524, 0.072441
0.848831, 0.071473, 0.073380
0.859551, 0.072422, 0.074319
0.870280, 0.073370, 0.075255
0.881019, 0.074318, 0.076190
0.891767, 0.075266, 0.077124
0.902524, 0.076216, 0.078056
0.913290, 0.077167, 0.078990
0.924066, 0.078123, 0.079925
0.934850, 0.079086, 0.080865
0.945645, 0.080058, 0.081813
0.956448, 0.081043, 0.082770
0.967261, 0.082041, 0.083740
0.978083, 0.083057, 0.084726
0.988914, 0.084090, 0.085728
0.999755, 0.085143, 0.086749
1.010605, 0.086217, 0.087790
1.021464, 0.087311, 0.088851
1.032333, 0.088424, 0.089930
1.043211, 0.089557, 0.091028
1.054099, 0.090707, 0.092142
1.064996, 0.091873, 0.093270
1.075902, 0.093054, 0.094410
1.086818, 0.094248, 0.095560
1.097744, 0.095453, 0.096717
1.108678, 0.096668, 0.097879
1.119623, 0.097893, 0.099045
1.130576, 0.099128, 0.100214
1.141540, 0.100373, 0.101385
1.152512, 0.101628, 0.102559
1.163495, 0.102894, 0.103734
1.174487, 0.104173, 0.104912
1.185488, 0.105465, 0.106094
1.196499, 0.106772, 0.107280
1.207520, 0.108096, 0.108472
1.218550, 0.109436, 0.109670
1.229590, 0.110796, 0.110875
1.240639, 0.112176, 0.112087
1.251698, 0.113577, 0.113308
1.262767, 0.115002, 0.114539
1.273845, 0.116452, 0.115780
1.284933, 0.117931, 0.117034
1.296031, 0.119441, 0.118302
1.307138, 0.120987, 0.119588
1.318255, 0.122573, 0.120896
1.329382, 0.124206, 0.122230
1.340518, 0.125891, 0.123596
1.351664, 0.127635, 0.125000
1.362820, 0.129445, 0.126450
1.373986, 0.131328, 0.127952
1.385162, 0.133290, 0.129513
1.396347, 0.135335, 0.131140
1.407542, 0.137468, 0.132839
1.418747, 0.139691, 0.134613
1.429962, 0.142005, 0.136467
1.441186, 0.144409, 0.138402
1.452421, 0.146899, 0.140418
1.463665, 0.149472, 0.142513
1.474920, 0.152120, 0.144684
1.486184, 0.154837, 0.146926
1.497458, 0.157613, 0.149234
1.508742, 0.160439, 0.151599
1.520036, 0.163306, 0.154015
1.531339, 0.166205, 0.156474
1.542653, 0.169127, 0.158968
1.553977, 0.172064, 0.161489
1.565311, 0.175009, 0.164031
1.576655, 0.177956, 0.166589
1.588008, 0.180902, 0.169157
1.599372, 0.183843, 0.171732
1.610746, 0.186778, 0.174313
1.622130, 0.189707, 0.176897
1.633524, 0.192632, 0.179486
1.644928, 0.195554, 0.182081
1.656342, 0.198478, 0.184683
1.667767, 0.201407, 0.187296
1.679201, 0.204346, 0.189922
1.690646, 0.207300, 0.192566
1.702100, 0.210276, 0.195232
1.713565, 0.213280, 0.197925
1.725040, 0.216320, 0.200650
1.736525, 0.219404, 0.203412
1.748021, 0.222540, 0.206216
1.759526, 0.225737, 0.209070
1.771042, 0.229005, 0.211978
1.782568, 0.232353, 0.214947
1.794105, 0.235791, 0.217984
1.805651, 0.239327, 0.221096
1.817208, 0.242972, 0.224289
1.828776, 0.246733, 0.227570
1.840353, 0.250619, 0.230947
1.851941, 0.254640, 0.234426
1.863539, 0.258803, 0.238016
1.875148, 0.263116, 0.241723
1.886767, 0.267586, 0.245555
1.898396, 0.272218, 0.249518
1.910036, 0.277017, 0.253617
1.921686, 0.281985, 0.257856
1.933346, 0.287124, 0.262237
1.945017, 0.292433, 0.266763
1.956699, 0.297912, 0.271434
1.968391, 0.303560, 0.276249
1.980093, 0.309379, 0.281211
1.991806, 0.315370, 0.286321
2.003529, 0.321540, 0.291582
2.015263, 0.327898, 0.297003
2.027008, 0.334460, 0.302592
2.038763, 0.341242, 0.308364
2.050528, 0.348267, 0.314334
2.062305, 0.355559, 0.320522
2.074091, 0.363142, 0.326950
2.085889, 0.371043, 0.333639
2.097697, 0.379283, 0.340609
2.109515, 0.387881, 0.347882
2.121344, 0.396853, 0.355474
2.133184, 0.406208, 0.363398
2.145035, 0.415951, 0.371666
2.156896, 0.426080, 0.380283
2.168768, 0.436591, 0.389255
2.180651, 0.447477, 0.398582
2.192545, 0.458729, 0.408266
2.204449, 0.470338, 0.418305
2.216364, 0.482295, 0.428700
2.228289, 0.494594, 0.439454
2.240226, 0.507231, 0.450570
2.252173, 0.520205, 0.462056
2.264132, 0.533520, 0.473922
2.276101, 0.547182, 0.486185
2.288081, 0.561202, 0.498862
2.300071, 0.575592, 0.511977
2.312073, 0.590363, 0.525555
2.324086, 0.605523, 0.539619
2.336109, 0.621077, 0.554193
2.348143, 0.637017, 0.569294
2.360189, 0.653325, 0.584934
2.372245, 0.669966, 0.601112
2.384312, 0.686890, 0.617819
2.396391, 0.704031, 0.635031
2.408480, 0.721307, 0.652712
2.420580, 0.738626, 0.670817
2.432691, 0.755890, 0.689292
2.444814, 0.773000, 0.708078
2.456947, 0.789858, 0.727116
2.469092, 0.806378, 0.746348
2.481247, 0.822479, 0.765720
2.493414, 0.838095, 0.785186
2.505592, 0.853167, 0.804702
2.517781, 0.867642, 0.824230
2.529981, 0.881472, 0.843729
2.542192, 0.894604, 0.863155
2.554415, 0.906983, 0.882457
2.566649, 0.918546, 0.901568
2.578894, 0.929224, 0.920411
2.591150, 0.938946, 0.938893
2.603417, 0.947639, 0.956907
2.615696, 0.955231, 0.974337
2.627986, 0.961659, 0.991055
2.640287, 0.966870, 1.006933
2.652600, 0.970825, 1.021840
2.664923, 0.973500, 1.035650
2.677259, 0.974892, 1.048249
2.689605, 0.975021, 1.059538
2.701963, 0.973927, 1.069441
2.714332, 0.971679, 1.077908
2.726713, 0.968365, 1.084925
2.739105, 0.964095, 1.090509
2.751509, 0.958995, 1.094711
2.763924, 0.953195, 1.097614
2.776351, 0.946823, 1.099316
2.788789, 0.939998, 1.099930
2.801238, 0.932818, 1.099563
2.813699, 0.925361, 1.098316
2.826172, 0.917680, 1.096268
2.838656, 0.909804, 1.093482
2.851151, 0.901743, 1.089996
2.863659, 0.893497, 1.085832
2.876177, 0.885053, 1.081000
2.888708, 0.876400, 1.075503
2.901250, 0.867526, 1.069344
2.913804, 0.858426, 1.062528
2.926369, 0.849102, 1.055069
2.938946, 0.839564, 1.046987
2.951535, 0.829830, 1.038316
2.964135, 0.819930, 1.029098
2.976747, 0.809898, 1.019386
2.989371, 0.799777, 1.009241
3.002007, 0.789614, 0.998729
3.014654, 0.779460, 0.987924
3.027314, 0.769368, 0.976900
3.039985, 0.759393, 0.965736
3.052668, 0.749589, 0.954508
3.065362, 0.740007, 0.943292
3.078069, 0.730700, 0.932166
3.090787, 0.721719, 0.921203
3.103518, 0.713113, 0.910479
3.116260, 0.704930, 0.900068
3.129014, 0.697215, 0.890044
3.141780, 0.690011, 0.880479
3.154558, 0.683352, 0.871442
3.167348, 0.677264, 0.862994
3.180150, 0.671762, 0.855187
3.192965, 0.666845, 0.848055
3.205791, 0.662497, 0.841619
3.218629, 0.658686, 0.835876
3.231479, 0.655360, 0.830800
3.244341, 0.652457, 0.826348
3.257215, 0.649898, 0.822454
3.270102, 0.647601, 0.819037
3.283001, 0.645477, 0.816004
3.295911, 0.643439, 0.813257
3.308834, 0.641406, 0.810695
3.321769, 0.639302, 0.808222
3.334716, 0.637064, 0.805748
3.347676, 0.634641, 0.803194
3.360648, 0.631994, 0.800496
3.373632, 0.629104, 0.797604
3.386628, 0.625966, 0.794492
3.399636, 0.622594, 0.791151
3.412657, 0.619020, 0.787599
3.425690, 0.615291, 0.783871
3.438736, 0.611470, 0.780024
3.451793, 0.607623, 0.776127
3.464864, 0.603821, 0.772260
3.477946, 0.600131, 0.768498
3.491041, 0.596611, 0.764916
3.504149, 0.593309, 0.761574
3.517268, 0.590258, 0.758520
3.530401, 0.587480, 0.755782
3.543545, 0.584987, 0.753377
3.556703, 0.582783, 0.751307
3.569872, 0.580867, 0.749566
3.583055, 0.579233, 0.748138
3.596250, 0.577873, 0.747008
3.609457, 0.576777, 0.746151
3.622677, 0.575925, 0.745545
3.635910, 0.575290, 0.745156
3.649155, 0.574835, 0.744947
3.662413, 0.574514, 0.744871
3.675683, 0.574269, 0.744870
3.688966, 0.574043, 0.744885
3.702262, 0.573774, 0.744848
3.715571, 0.573408, 0.744696
3.728892, 0.572901, 0.744371
3.742226, 0.572218, 0.743823
3.755573, 0.571340, 0.743019
3.768933, 0.570260, 0.741936
3.782305, 0.568982, 0.740568
3.795690, 0.567521, 0.738923
3.809088, 0.565895, 0.737018
3.822499, 0.564128, 0.734879
3.835923, 0.562247, 0.732537
3.849360, 0.560276, 0.730026
3.862809, 0.558239, 0.727381
3.876272, 0.556158, 0.724637
3.889747, 0.554052, 0.721825
3.903236, 0.551937, 0.718975
3.916737, 0.549828, 0.716118
3.930252, 0.547737, 0.713281
3.943779, 0.545676, 0.710492
3.957320, 0.543656, 0.707779
3.970873, 0.541686, 0.705167
3.984440, 0.539776, 0.702680
3.998020, 0.537930, 0.700338
4.011613, 0.536154, 0.698159
4.025219, 0.534451, 0.696154
4.038838, 0.532824, 0.694334
4.052470, 0.531274, 0.692707
4.066116, 0.529804, 0.691278
4.079774, 0.528414, 0.690052
4.093446, 0.527102, 0.689032
4.107132, 0.525864, 0.688217
4.120830, 0.524686, 0.687601
4.134542, 0.523549, 0.687173
4.148267, 0.522429, 0.686910
4.162005, 0.521292, 0.686786
4.175757, 0.520105, 0.686768
4.189522, 0.518829, 0.686819
4.203301, 0.517431, 0.686901
4.217093, 0.515877, 0.686974
4.230898, 0.514135, 0.686998
4.244717, 0.512177, 0.686930
4.258550, 0.509977, 0.686724
4.272395, 0.507510, 0.686328
4.286255, 0.504756, 0.685688
4.300127, 0.501700, 0.684746
4.314014, 0.498334, 0.683445
4.327914, 0.494661, 0.681737
4.341827, 0.490695, 0.679586
4.355754, 0.486462, 0.676971
4.369695, 0.482000, 0.673891
4.383650, 0.477349, 0.670366
4.397618, 0.472555, 0.666429
4.411599, 0.467657, 0.662123
4.425595, 0.462686, 0.657493
4.439604, 0.457662, 0.652576
4.453627, 0.452594, 0.647397
4.467664, 0.447478, 0.641965
4.481714, 0.442305, 0.636274
4.495779, 0.437062, 0.630308
4.509857, 0.431742, 0.624047
4.523949, 0.426344, 0.617476
4.538054, 0.420878, 0.610591
4.552174, 0.415366, 0.603404
4.566308, 0.409839, 0.595948
4.580455, 0.404339, 0.588274
4.594617, 0.398908, 0.580448
4.608792, 0.393588, 0.572548
4.622982, 0.388420, 0.564650
4.637185, 0.383436, 0.556834
4.651403, 0.378662, 0.549168
4.665635, 0.374117, 0.541714
4.679880, 0.369815, 0.534523
4.694140, 0.365765, 0.527635
4.708414, 0.361972, 0.521082
4.722702, 0.358440, 0.514887
4.737004, 0.355173, 0.509064
4.751320, 0.352170, 0.503625
4.765651, 0.349432, 0.498578
4.779996, 0.346961, 0.493924
4.794355, 0.344755, 0.489666
4.808728, 0.342810, 0.485802
4.823116, 0.341119, 0.482323
4.837517, 0.339671, 0.479217
4.851934, 0.338445, 0.476461
4.866364, 0.337415, 0.474022
4.880809, 0.336549, 0.471858
4.895268, 0.335808, 0.469919
4.909742, 0.335154, 0.468150
4.924230, 0.334547, 0.466497
4.938733, 0.333957, 0.464911
4.953250, 0.333359, 0.463356
4.967782, 0.332741, 0.461809
4.982328, 0.332103, 0.460265
4.996889, 0.331455, 0.458734
5.011464, 0.330817, 0.457243
5.026054, 0.330217, 0.455827
5.040658, 0.329686, 0.454529
5.055277, 0.329257, 0.453397
5.069911, 0.328961, 0.452476
5.084559, 0.328826, 0.451806
5.099222, 0.328872, 0.451421
5.113900, 0.329114, 0.451346
5.128593, 0.329556, 0.451595
5.143300, 0.330193, 0.452167
5.158022, 0.331012, 0.453051
5.172759, 0.331991, 0.454222
5.187511, 0.333102, 0.455646
5.202277, 0.334312, 0.457280
5.217059, 0.335589, 0.459079
5.231855, 0.336904, 0.460997
5.246667, 0.338230, 0.462993
5.261493, 0.339552, 0.465035
5.276334, 0.340862, 0.467099
5.291190, 0.342160, 0.469175
5.306062, 0.343455, 0.471263
5.320948, 0.344758, 0.473368
5.335849, 0.346084, 0.475505
5.350766, 0.347446, 0.477688
5.365697, 0.348854, 0.479929
5.380644, 0.350313, 0.482238
5.395605, 0.351824, 0.484617
5.410582, 0.353378, 0.487062
5.425575, 0.354962, 0.489558
5.440582, 0.356554, 0.492079
5.455604, 0.358128, 0.494590
5.470642, 0.359651, 0.497046
5.485696, 0.361086, 0.499396
5.500764, 0.362399, 0.501585
5.515848, 0.363559, 0.503564
5.530947, 0.364542, 0.505293
5.546062, 0.365335, 0.506744
5.561191, 0.365938, 0.507910
5.576337, 0.366358, 0.508798
5.591498, 0.366617, 0.509433
5.606674, 0.366741, 0.509851
5.621866, 0.366762, 0.510094
5.637073, 0.366715, 0.510213
5.652296, 0.366636, 0.510255
5.667534, 0.366558, 0.510268
5.682789, 0.366514, 0.510296
5.698058, 0.366530, 0.510375
5.713343, 0.366629, 0.510538
5.728644, 0.366827, 0.510807
5.743961, 0.367133, 0.511201
5.759294, 0.367553, 0.511735
5.774642, 0.368085, 0.512420
5.790006, 0.368727, 0.513269
5.805385, 0.369470, 0.514293
5.820781, 0.370305, 0.515501
5.836192, 0.371217, 0.516903
5.851619, 0.372185, 0.518497
5.867062, 0.373183, 0.520270
5.882521, 0.374172, 0.522191
5.897996, 0.375100, 0.524207
5.913487, 0.375905, 0.526244
5.928994, 0.376511, 0.528204
5.944517, 0.376838, 0.529977
5.960056, 0.376808, 0.531444
5.975611, 0.376348, 0.532494
5.991182, 0.375402, 0.533025
6.006769, 0.373934, 0.532960
6.022372, 0.371925, 0.532245
6.037992, 0.369383, 0.530855
6.053627, 0.366331, 0.528792
6.069279, 0.362811, 0.526080
6.084947, 0.358880, 0.522768
6.100632, 0.354605, 0.518926
6.116332, 0.350064, 0.514642
6.132049, 0.345336, 0.510015
6.147782, 0.340496, 0.505150
6.163532, 0.335611, 0.500145
6.179298, 0.330731, 0.495083
6.195081, 0.325887, 0.490025
6.210879, 0.321091, 0.485005
6.226695, 0.316336, 0.480034
6.242527, 0.311604, 0.475099
6.258375, 0.306869, 0.470174
6.274240, 0.302102, 0.465222
6.290121, 0.297275, 0.460199
6.306019, 0.292361, 0.455059
6.321934, 0.287340, 0.449753
6.337865, 0.282194, 0.444236
6.353813, 0.276912, 0.438464
6.369778, 0.271484, 0.432400
6.385759, 0.265908, 0.426014
6.401758, 0.260190, 0.419291
6.417773, 0.254340, 0.412229
6.433804, 0.248380, 0.404847
6.449853, 0.242337, 0.397180
6.465918, 0.236244, 0.389278
6.482001, 0.230139, 0.381201
6.498100, 0.224058, 0.373017
6.514216, 0.218037, 0.364791
6.530349, 0.212104, 0.356583
6.546499, 0.206285, 0.348444
6.562666, 0.200596, 0.340414
6.578850, 0.195048, 0.332519
6.595052, 0.189645, 0.324774
6.611270, 0.184386, 0.317181
6.627505, 0.179265, 0.309736
6.643758, 0.174275, 0.302431
6.660028, 0.169409, 0.295253
6.676315, 0.164660, 0.288191
6.692619, 0.160022, 0.281239
6.708940, 0.155493, 0.274394
6.725279, 0.151073, 0.267654
6.741635, 0.146761, 0.261024
6.758009, 0.142556, 0.254503
6.774399, 0.138457, 0.248093
6.790808, 0.134458, 0.241790
6.807233, 0.130558, 0.235593
6.823676, 0.126752, 0.229497
6.840137, 0.123036, 0.223503
6.856615, 0.119410, 0.217611
6.873111, 0.115873, 0.211826
6.889624, 0.112424, 0.206153
6.906154, 0.109062, 0.200597
6.922703, 0.105786, 0.195161
6.939269, 0.102595, 0.189849
6.955853, 0.099487, 0.184660
6.972454, 0.096461, 0.179598
6.989073, 0.093517, 0.174663
7.005710, 0.090656, 0.169860
7.022365, 0.087880, 0.165195
7.039037, 0.085192, 0.160672
7.055728, 0.082595, 0.156298
7.072436, 0.080089, 0.152076
7.089162, 0.077678, 0.148011
7.105906, 0.075361, 0.144103
7.122668, 0.073139, 0.140347
7.139448, 0.071009, 0.136739
7.156246, 0.068970, 0.133268
7.173062, 0.067019, 0.129925
7.189897, 0.065151, 0.126695
7.206749, 0.063363, 0.123567
7.223619, 0.061652, 0.120528
7.240508, 0.060012, 0.117570
7.257415, 0.058442, 0.114687
7.274340, 0.056940, 0.111875
7.291283, 0.055503, 0.109135
7.308245, 0.054130, 0.106471
7.325225, 0.052821, 0.103887
7.342223, 0.051574, 0.101390
7.359239, 0.050389, 0.098988
7.376274, 0.049265, 0.096686
7.393328, 0.048200, 0.094489
7.410400, 0.047194, 0.092397
7.427490, 0.046243, 0.090409
7.444599, 0.045346, 0.088520
7.461727, 0.044498, 0.086722
7.478873, 0.043696, 0.085008
7.496037, 0.042937, 0.083369
7.513221, 0.042217, 0.081798
7.530423, 0.041533, 0.080287
7.547643, 0.040883, 0.078832
7.564883, 0.040264, 0.077428
7.582141, 0.039674, 0.076072
7.599418, 0.039113, 0.074762
7.616714, 0.038578, 0.073498
7.634029, 0.038069, 0.072281
7.651362, 0.037585, 0.071112
7.668715, 0.037125, 0.069992
7.686086, 0.036688, 0.068925
7.703477, 0.036275, 0.067911
7.720886, 0.035885, 0.066950
7.738314, 0.035518, 0.066041
7.755762, 0.035172, 0.065184
7.773229, 0.034847, 0.064374
7.790715, 0.034540, 0.063609
7.808220, 0.034249, 0.062885
7.825744, 0.033971, 0.062201
7.843287, 0.033704, 0.061553
7.860850, 0.033447, 0.060939
7.878432, 0.033198, 0.060359
7.896033, 0.032956, 0.059813
7.913654, 0.032723, 0.059299
7.931294, 0.032500, 0.058819
7.948953, 0.032288, 0.058374
7.966632, 0.032089, 0.057963
7.984331, 0.031902, 0.057586
8.002049, 0.031727, 0.057242
8.019786, 0.031564, 0.056932
8.037543, 0.031410, 0.056653
8.055320, 0.031264, 0.056406
8.073117, 0.031125, 0.056188
8.090933, 0.030991, 0.055998
8.108768, 0.030861, 0.055835
8.126624, 0.030735, 0.055697
8.144499, 0.030612, 0.055580
8.162394, 0.030491, 0.055482
8.180309, 0.030372, 0.055398
8.198244, 0.030254, 0.055322
8.216199, 0.030135, 0.055249
8.234174, 0.030015, 0.055171
8.252168, 0.029891, 0.055079
8.270183, 0.029762, 0.054964
8.288218, 0.029625, 0.054816
8.306273, 0.029478, 0.054628
8.324348, 0.029319, 0.054393
8.342443, 0.029146, 0.054110
8.360558, 0.028957, 0.053778
8.378694, 0.028754, 0.053399
8.396849, 0.028537, 0.052979
8.415025, 0.028308, 0.052523
8.433222, 0.028070, 0.052037
8.451438, 0.027824, 0.051527
8.469676, 0.027574, 0.050998
8.487933, 0.027321, 0.050454
8.506211, 0.027069, 0.049901
8.524509, 0.026819, 0.049345
8.542828, 0.026577, 0.048791
8.561168, 0.026343, 0.048246
8.579528, 0.026122, 0.047715
8.597909, 0.025915, 0.047203
8.616310, 0.025724, 0.046713
8.634732, 0.025549, 0.046247
8.653175, 0.025391, 0.045807
8.671639, 0.025248, 0.045394
8.690123, 0.025119, 0.045006
8.708629, 0.025003, 0.044644
8.727155, 0.024898, 0.044307
8.745702, 0.024803, 0.043995
8.764270, 0.024717, 0.043709
8.782859, 0.024640, 0.043448
8.801469, 0.024571, 0.043211
8.820100, 0.024509, 0.042997
8.838752, 0.024455, 0.042804
8.857425, 0.024407, 0.042629
8.876119, 0.024366, 0.042467
8.894835, 0.024330, 0.042313
8.913572, 0.024298, 0.042163
8.932330, 0.024270, 0.042010
8.951109, 0.024245, 0.041851
8.969910, 0.024223, 0.041683
8.988732, 0.024204, 0.041505
9.007575, 0.024188, 0.041318
9.026440, 0.024175, 0.041126
9.045327, 0.024166, 0.040933
9.064235, 0.024163, 0.040743
9.083164, 0.024165, 0.040564
9.102115, 0.024174, 0.040398
9.121088, 0.024189, 0.040248
9.140082, 0.024211, 0.040115
9.159098, 0.024239, 0.039997
9.178136, 0.024271, 0.039891
9.197196, 0.024308, 0.039794
9.216277, 0.024348, 0.039701
9.235380, 0.024391, 0.039608
9.254506, 0.024437, 0.039511
9.273653, 0.024486, 0.039409
9.292822, 0.024538, 0.039298
9.312013, 0.024595, 0.039177
9.331226, 0.024654, 0.039045
9.350461, 0.024718, 0.038899
9.369719, 0.024784, 0.038739
9.388998, 0.024853, 0.038567
9.408300, 0.024924, 0.038384
9.427624, 0.024997, 0.038196
9.446970, 0.025075, 0.038004
9.466338, 0.025157, 0.037815
9.485729, 0.025246, 0.037633
9.505142, 0.025342, 0.037461
9.524578, 0.025447, 0.037303
9.544036, 0.025561, 0.037159
9.563517, 0.025683, 0.037030
9.583020, 0.025814, 0.036915
9.602546, 0.025954, 0.036816
9.622094, 0.026101, 0.036729
9.641665, 0.026256, 0.036653
9.661259, 0.026419, 0.036588
9.680875, 0.026591, 0.036531
9.700515, 0.026770, 0.036481
9.720177, 0.026957, 0.036438
9.739862, 0.027154, 0.036403
9.759570, 0.027359, 0.036376
9.779300, 0.027575, 0.036361
9.799054, 0.027802, 0.036360
9.818831, 0.028041, 0.036374
9.838631, 0.028295, 0.036406
9.858454, 0.028563, 0.036457
9.878300, 0.028848, 0.036525
9.898169, 0.029150, 0.036613
9.918061, 0.029472, 0.036720
9.937977, 0.029816, 0.036851
9.957916, 0.030183, 0.037008
9.977879, 0.030576, 0.037197
9.997865, 0.030998, 0.037423
10.017874, 0.031451, 0.037693
10.037906, 0.031941, 0.038014
10.057963, 0.032469, 0.038390
10.078042, 0.033039, 0.038828
10.098146, 0.033657, 0.039331
10.118273, 0.034324, 0.039903
10.138423, 0.035046, 0.040549
10.158598, 0.035827, 0.041273
10.178796, 0.036669, 0.042079
10.199018, 0.037580, 0.042973
10.219264, 0.038563, 0.043960
10.239533, 0.039626, 0.045046
10.259827, 0.040773, 0.046237
10.280144, 0.042012, 0.047538
10.300486, 0.043349, 0.048954
10.320852, 0.044788, 0.050486
10.341241, 0.046335, 0.052139
10.361655, 0.047992, 0.053913
10.382093, 0.049763, 0.055810
10.402555, 0.051651, 0.057830
10.423042, 0.053658, 0.059976
10.443553, 0.055784, 0.062249
10.464088, 0.058033, 0.064651
10.484648, 0.060404, 0.067182
10.505232, 0.062900, 0.069844
10.525840, 0.065520, 0.072636
10.546473, 0.068263, 0.075555
10.567131, 0.071126, 0.078596
10.587813, 0.074098, 0.081746
10.608520, 0.077163, 0.084981
10.629252, 0.080292, 0.088269
10.650008, 0.083449, 0.091565
10.670789, 0.086589, 0.094815
10.691595, 0.089664, 0.097966
10.712426, 0.092629, 0.100967
10.733282, 0.095445, 0.103778
10.754163, 0.098081, 0.106371
10.775069, 0.100524, 0.108731
10.796000, 0.102771, 0.110861
10.816956, 0.104835, 0.112772
10.837937, 0.106736, 0.114489
10.858943, 0.108504, 0.116042
10.879975, 0.110165, 0.117459
10.901032, 0.111744, 0.118766
10.922114, 0.113253, 0.119972
10.943222, 0.114696, 0.121071
10.964355, 0.116067, 0.122044
10.985513, 0.117355, 0.122863
11.006697, 0.118546, 0.123499
11.027907, 0.119635, 0.123937
11.049142, 0.120626, 0.124176
11.070403, 0.121538, 0.124236
11.091689, 0.122401, 0.124152
11.113002, 0.123256, 0.123968
11.134340, 0.124147, 0.123732
11.155704, 0.125116, 0.123491
11.177094, 0.126203, 0.123290
11.198510, 0.127436, 0.123166
11.219951, 0.128838, 0.123152
11.241419, 0.130419, 0.123274
11.262913, 0.132181, 0.123548
11.284433, 0.134120, 0.123986
11.305979, 0.136228, 0.124591
11.327552, 0.138493, 0.125369
11.349150, 0.140909, 0.126326
11.370775, 0.143473, 0.127473
11.392427, 0.146190, 0.128826
11.414105, 0.149075, 0.130403
11.435809, 0.152138, 0.132219
11.457540, 0.155388, 0.134281
11.479297, 0.158820, 0.136583
11.501081, 0.162413, 0.139099
11.522892, 0.166131, 0.141788
11.544729, 0.169926, 0.144592
11.566593, 0.173749, 0.147448
11.588484, 0.177554, 0.150292
11.610402, 0.181304, 0.153068
11.632346, 0.184974, 0.155730
11.654318, 0.188549, 0.158248
11.676317, 0.192022, 0.160604
11.698342, 0.195394, 0.162787
11.720395, 0.198669, 0.164796
11.742475, 0.201854, 0.166631
11.764582, 0.204956, 0.168292
11.786717, 0.207979, 0.169778
11.808878, 0.210928, 0.171086
11.831067, 0.213811, 0.172218
11.853284, 0.216643, 0.173184
11.875528, 0.219443, 0.173999
11.897799, 0.222238, 0.174688
11.920098, 0.225057, 0.175277
11.942425, 0.227930, 0.175793
11.964779, 0.230887, 0.176258
11.987161, 0.233949, 0.176688
12.009571, 0.237137, 0.177094
12.032008, 0.240473, 0.177488
12.054474, 0.243981, 0.177887
12.076967, 0.247696, 0.178313
12.099488, 0.251652, 0.178791
12.122038, 0.255883, 0.179343
12.144615, 0.260414, 0.179988
12.167221, 0.265258, 0.180736
12.189854, 0.270410, 0.181596
12.212516, 0.275850, 0.182576
12.235207, 0.281543, 0.183687
12.257925, 0.287444, 0.184939
12.280672, 0.293494, 0.186332
12.303448, 0.299630, 0.187857
12.326252, 0.305786, 0.189493
12.349084, 0.311892, 0.191209
12.371945, 0.317877, 0.192967
12.394835, 0.323666, 0.194727
