# energy, eels_NLFC_w, eels_LFC_w
2.180651, 0.456912, 0.408975
2.192545, 0.466567, 0.417036
2.204449, 0.476474, 0.425299
2.216364, 0.486642, 0.433772
2.228289, 0.497085, 0.442465
2.240226, 0.507818, 0.451392
2.252173, 0.518859, 0.460568
2.264132, 0.530228, 0.470012
2.276101, 0.541945, 0.479741
2.288081, 0.554028, 0.489774
2.300071, 0.566494, 0.500128
2.312073, 0.579353, 0.510816
2.324086, 0.592610, 0.521849
2.336109, 0.606267, 0.533230
2.348143, 0.620317, 0.544962
2.360189, 0.634753, 0.557039
2.372245, 0.649563, 0.569459
2.384312, 0.664737, 0.582213
2.396391, 0.680269, 0.595299
2.408480, 0.696156, 0.608714
2.420580, 0.712398, 0.622461
2.432691, 0.729006, 0.636549
2.444814, 0.745993, 0.650991
2.456947, 0.763376, 0.665802
2.469092, 0.781175, 0.681004
2.481247, 0.799411, 0.696619
2.493414, 0.818105, 0.712672
2.505592, 0.837274, 0.729185
2.517781, 0.856936, 0.746183
2.529981, 0.877104, 0.763689
2.542192, 0.897789, 0.781727
2.554415, 0.919000, 0.800318
2.566649, 0.940742, 0.819486
2.578894, 0.963017, 0.839254
2.591150, 0.985823, 0.859644
2.603417, 1.009151, 0.880675
2.615696, 1.032985, 0.902364
2.627986, 1.057297, 0.924724
2.640287, 1.082049, 0.947760
2.652600, 1.107191, 0.971469
2.664923, 1.132660, 0.995840
2.677259, 1.158385, 1.020853
2.689605, 1.184286, 1.046483
2.701963, 1.210279, 1.072699
2.714332, 1.236278, 1.099464
2.726713, 1.262196, 1.126744
2.739105, 1.287948, 1.154502
2.751509, 1.313446, 1.182701
2.763924, 1.338602, 1.211304
2.776351, 1.363317, 1.240266
2.788789, 1.387484, 1.269537
2.801238, 1.410979, 1.299050
2.813699, 1.433662, 1.328723
2.826172, 1.455377, 1.358451
2.838656, 1.475953, 1.388106
2.851151, 1.495209, 1.417536
2.863659, 1.512965, 1.446568
2.876177, 1.529049, 1.475012
2.888708, 1.543314, 1.502672
2.901250, 1.555642, 1.529354
2.913804, 1.565963, 1.554880
2.926369, 1.574253, 1.579098
2.938946, 1.580544, 1.601892
2.951535, 1.584915, 1.623194
2.964135, 1.587487, 1.642980
2.976747, 1.588411, 1.661272
2.989371, 1.587854, 1.678130
3.002007, 1.585979, 1.693642
3.014654, 1.582939, 1.707908
3.027314, 1.578859, 1.721030
3.039985, 1.573835, 1.733093
3.052668, 1.567926, 1.744162
3.065362, 1.561160, 1.754268
3.078069, 1.553534, 1.763411
3.090787, 1.545023, 1.771553
3.103518, 1.535585, 1.778626
3.116260, 1.525170, 1.784538
3.129014, 1.513724, 1.789173
3.141780, 1.501198, 1.792401
3.154558, 1.487550, 1.794086
3.167348, 1.472746, 1.794090
3.180150, 1.456772, 1.792281
3.192965, 1.439626, 1.788537
3.205791, 1.421328, 1.782755
3.218629, 1.401917, 1.774855
3.231479, 1.381454, 1.764786
3.244341, 1.360019, 1.752527
3.257215, 1.337714, 1.738096
3.270102, 1.314660, 1.721550
3.283001, 1.290995, 1.702987
3.295911, 1.266875, 1.682548
3.308834, 1.242465, 1.660412
3.321769, 1.217937, 1.636795
3.334716, 1.193467, 1.611942
3.347676, 1.169227, 1.586119
3.360648, 1.145381, 1.559606
3.373632, 1.122085, 1.532684
3.386628, 1.099484, 1.505638
3.399636, 1.077707, 1.478743
3.412657, 1.056873, 1.452264
3.425690, 1.037084, 1.426451
3.438736, 1.018424, 1.401533
3.451793, 1.000958, 1.377713
3.464864, 0.984727, 1.355161
3.477946, 0.969743, 1.334009
3.491041, 0.955995, 1.314346
3.504149, 0.943441, 1.296214
3.517268, 0.932013, 1.279611
3.530401, 0.921621, 1.264492
3.543545, 0.912157, 1.250776
3.556703, 0.903499, 1.238350
3.569872, 0.895519, 1.227076
3.583055, 0.888086, 1.216801
3.596250, 0.881072, 1.207361
3.609457, 0.874358, 1.198587
3.622677, 0.867834, 1.190315
3.635910, 0.861406, 1.182387
3.649155, 0.855000, 1.174660
3.662413, 0.848560, 1.167008
3.675683, 0.842053, 1.159329
3.688966, 0.835469, 1.151547
3.702262, 0.828820, 1.143618
3.715571, 0.822140, 1.135530
3.728892, 0.815485, 1.127306
3.742226, 0.808925, 1.118999
3.755573, 0.802539, 1.110693
3.768933, 0.796416, 1.102492
3.782305, 0.790639, 1.094516
3.795690, 0.785286, 1.086887
3.809088, 0.780422, 1.079724
3.822499, 0.776095, 1.073133
3.835923, 0.772336, 1.067201
3.849360, 0.769158, 1.061996
3.862809, 0.766557, 1.057567
3.876272, 0.764514, 1.053943
3.889747, 0.763003, 1.051139
3.903236, 0.761984, 1.049160
3.916737, 0.761413, 1.048002
3.930252, 0.761241, 1.047655
3.943779, 0.761411, 1.048105
3.957320, 0.761862, 1.049331
3.970873, 0.762527, 1.051299
3.984440, 0.763331, 1.053967
3.998020, 0.764193, 1.057271
4.011613, 0.765021, 1.061128
4.025219, 0.765720, 1.065429
4.038838, 0.766189, 1.070040
4.052470, 0.766321, 1.074796
4.066116, 0.766012, 1.079510
4.079774, 0.765161, 1.083969
4.093446, 0.763677, 1.087947
4.107132, 0.761482, 1.091209
4.120830, 0.758520, 1.093522
4.134542, 0.754759, 1.094676
4.148267, 0.750198, 1.094492
4.162005, 0.744868, 1.092835
4.175757, 0.738828, 1.089631
4.189522, 0.732164, 1.084865
4.203301, 0.724978, 1.078582
4.217093, 0.717381, 1.070881
4.230898, 0.709485, 1.061899
4.244717, 0.701392, 1.051801
4.258550, 0.693193, 1.040765
4.272395, 0.684961, 1.028969
4.286255, 0.676756, 1.016589
4.300127, 0.668624, 1.003787
4.314014, 0.660598, 0.990718
4.327914, 0.652705, 0.977521
4.341827, 0.644963, 0.964323
4.355754, 0.637382, 0.951237
4.369695, 0.629964, 0.938356
4.383650, 0.622700, 0.925751
4.397618, 0.615572, 0.913468
4.411599, 0.608547, 0.901523
4.425595, 0.601580, 0.889905
4.439604, 0.594614, 0.878571
4.453627, 0.587584, 0.867454
4.467664, 0.580419, 0.856463
4.481714, 0.573047, 0.845495
4.495779, 0.565401, 0.834436
4.509857, 0.557421, 0.823175
4.523949, 0.549062, 0.811607
4.538054, 0.540295, 0.799642
4.552174, 0.531112, 0.787216
4.566308, 0.521530, 0.774291
4.580455, 0.511588, 0.760869
4.594617, 0.501351, 0.746985
4.608792, 0.490901, 0.732715
4.622982, 0.480340, 0.718167
4.637185, 0.469776, 0.703474
4.651403, 0.459321, 0.688786
4.665635, 0.449081, 0.674257
4.679880, 0.439151, 0.660033
4.694140, 0.429608, 0.646243
4.708414, 0.420510, 0.632993
4.722702, 0.411896, 0.620360
4.737004, 0.403785, 0.608393
4.751320, 0.396179, 0.597117
4.765651, 0.389070, 0.586534
4.779996, 0.382440, 0.576630
4.794355, 0.376268, 0.567385
4.808728, 0.370529, 0.558771
4.823116, 0.365200, 0.550761
4.837517, 0.360258, 0.543327
4.851934, 0.355680, 0.536441
4.866364, 0.351442, 0.530076
4.880809, 0.347517, 0.524203
4.895268, 0.343880, 0.518791
4.909742, 0.340503, 0.513810
4.924230, 0.337356, 0.509227
4.938733, 0.334415, 0.505014
4.953250, 0.331653, 0.501143
4.967782, 0.329050, 0.497591
4.982328, 0.326585, 0.494335
4.996889, 0.324237, 0.491352
5.011464, 0.321984, 0.488613
5.026054, 0.319798, 0.486083
5.040658, 0.317646, 0.483715
5.055277, 0.315489, 0.481452
5.069911, 0.313285, 0.479231
5.084559, 0.310993, 0.476982
5.099222, 0.308573, 0.474639
5.113900, 0.305995, 0.472146
5.128593, 0.303236, 0.469458
5.143300, 0.300284, 0.466544
5.158022, 0.297139, 0.463389
5.172759, 0.293803, 0.459991
5.187511, 0.290286, 0.456352
5.202277, 0.286600, 0.452481
5.217059, 0.282755, 0.448385
5.231855, 0.278765, 0.444072
5.246667, 0.274640, 0.439549
5.261493, 0.270396, 0.434826
5.276334, 0.266049, 0.429915
5.291190, 0.261616, 0.424837
5.306062, 0.257120, 0.419614
5.320948, 0.252578, 0.414272
5.335849, 0.248010, 0.408839
5.350766, 0.243426, 0.403334
5.365697, 0.238833, 0.397768
5.380644, 0.234230, 0.392144
5.395605, 0.229611, 0.386449
5.410582, 0.224966, 0.380664
5.425575, 0.220282, 0.374762
5.440582, 0.215552, 0.368715
5.455604, 0.210768, 0.362499
5.470642, 0.205932, 0.356099
5.485696, 0.201053, 0.349511
5.500764, 0.196145, 0.342747
5.515848, 0.191231, 0.335832
5.530947, 0.186339, 0.328807
5.546062, 0.181500, 0.321724
5.561191, 0.176745, 0.314640
5.576337, 0.172104, 0.307618
5.591498, 0.167606, 0.300719
5.606674, 0.163274, 0.294001
5.621866, 0.159124, 0.287513
5.637073, 0.155168, 0.281295
5.652296, 0.151410, 0.275374
5.667534, 0.147847, 0.269765
5.682789, 0.144472, 0.264468
5.698058, 0.141272, 0.259473
5.713343, 0.138232, 0.254760
5.728644, 0.135335, 0.250305
5.743961, 0.132567, 0.246081
5.759294, 0.129914, 0.242064
5.774642, 0.127366, 0.238233
5.790006, 0.124916, 0.234571
5.805385, 0.122557, 0.231066
5.820781, 0.120285, 0.227711
5.836192, 0.118097, 0.224498
5.851619, 0.115990, 0.221422
5.867062, 0.113958, 0.218477
5.882521, 0.112000, 0.215655
5.897996, 0.110108, 0.212949
5.913487, 0.108280, 0.210351
5.928994, 0.106509, 0.207853
5.944517, 0.104791, 0.205445
5.960056, 0.103121, 0.203119
5.975611, 0.101491, 0.200866
5.991182, 0.099898, 0.198675
6.006769, 0.098336, 0.196537
6.022372, 0.096800, 0.194442
6.037992, 0.095287, 0.192385
6.053627, 0.093795, 0.190359
6.069279, 0.092323, 0.188365
6.084947, 0.090872, 0.186402
6.100632, 0.089442, 0.184473
6.116332, 0.088035, 0.182582
6.132049, 0.086651, 0.180731
6.147782, 0.085292, 0.178921
6.163532, 0.083957, 0.177149
6.179298, 0.082644, 0.175411
6.195081, 0.081352, 0.173697
6.210879, 0.080077, 0.171997
6.226695, 0.078819, 0.170300
6.242527, 0.077574, 0.168595
6.258375, 0.076342, 0.166873
6.274240, 0.075124, 0.165127
6.290121, 0.073918, 0.163355
6.306019, 0.072729, 0.161557
6.321934, 0.071558, 0.159739
6.337865, 0.070409, 0.157911
6.353813, 0.069284, 0.156083
6.369778, 0.068187, 0.154270
6.385759, 0.067120, 0.152486
6.401758, 0.066084, 0.150743
6.417773, 0.065081, 0.149051
6.433804, 0.064109, 0.147417
6.449853, 0.063167, 0.145843
6.465918, 0.062254, 0.144329
6.482001, 0.061365, 0.142868
6.498100, 0.060497, 0.141453
6.514216, 0.059646, 0.140072
6.530349, 0.058808, 0.138711
6.546499, 0.057979, 0.137359
6.562666, 0.057155, 0.136004
6.578850, 0.056334, 0.134636
6.595052, 0.055516, 0.133248
6.611270, 0.054701, 0.131839
6.627505, 0.053889, 0.130411
6.643758, 0.053085, 0.128970
6.660028, 0.052290, 0.127524
6.676315, 0.051508, 0.126087
6.692619, 0.050742, 0.124668
6.708940, 0.049994, 0.123278
6.725279, 0.049264, 0.121923
6.741635, 0.048553, 0.120606
6.758009, 0.047858, 0.119324
6.774399, 0.047178, 0.118070
6.790808, 0.046509, 0.116834
6.807233, 0.045850, 0.115604
6.823676, 0.045199, 0.114369
6.840137, 0.044554, 0.113119
6.856615, 0.043917, 0.111850
6.873111, 0.043287, 0.110557
6.889624, 0.042667, 0.109243
6.906154, 0.042057, 0.107910
6.922703, 0.041459, 0.106564
6.939269, 0.040875, 0.105210
6.955853, 0.040304, 0.103853
6.972454, 0.039748, 0.102498
6.989073, 0.039208, 0.101147
7.005710, 0.038682, 0.099806
7.022365, 0.038173, 0.098478
7.039037, 0.037679, 0.097166
7.055728, 0.037202, 0.095875
7.072436, 0.036742, 0.094610
7.089162, 0.036299, 0.093376
7.105906, 0.035874, 0.092178
7.122668, 0.035466, 0.091019
7.139448, 0.035075, 0.089903
7.156246, 0.034702, 0.088831
7.173062, 0.034344, 0.087803
7.189897, 0.034003, 0.086816
7.206749, 0.033675, 0.085867
7.223619, 0.033361, 0.084950
7.240508, 0.033059, 0.084059
7.257415, 0.032769, 0.083188
7.274340, 0.032490, 0.082334
7.291283, 0.032222, 0.081493
7.308245, 0.031966, 0.080665
7.325225, 0.031721, 0.079853
7.342223, 0.031488, 0.079060
7.359239, 0.031267, 0.078288
7.376274, 0.031059, 0.077541
7.393328, 0.030861, 0.076820
7.410400, 0.030675, 0.076124
7.427490, 0.030497, 0.075450
7.444599, 0.030329, 0.074795
7.461727, 0.030166, 0.074152
7.478873, 0.030010, 0.073518
7.496037, 0.029857, 0.072887
7.513221, 0.029708, 0.072258
7.530423, 0.029561, 0.071629
7.547643, 0.029417, 0.071000
7.564883, 0.029275, 0.070375
7.582141, 0.029134, 0.069756
7.599418, 0.028994, 0.069145
7.616714, 0.028853, 0.068541
7.634029, 0.028709, 0.067945
7.651362, 0.028561, 0.067353
7.668715, 0.028407, 0.066760
7.686086, 0.028247, 0.066160
7.703477, 0.028080, 0.065550
7.720886, 0.027907, 0.064925
7.738314, 0.027728, 0.064282
7.755762, 0.027543, 0.063620
7.773229, 0.027354, 0.062937
7.790715, 0.027161, 0.062235
7.808220, 0.026964, 0.061513
7.825744, 0.026764, 0.060775
7.843287, 0.026561, 0.060025
7.860850, 0.026355, 0.059266
7.878432, 0.026148, 0.058506
7.896033, 0.025939, 0.057749
7.913654, 0.025729, 0.057001
7.931294, 0.025520, 0.056265
7.948953, 0.025311, 0.055544
7.966632, 0.025105, 0.054841
7.984331, 0.024901, 0.054155
8.002049, 0.024701, 0.053486
8.019786, 0.024504, 0.052834
8.037543, 0.024312, 0.052197
8.055320, 0.024124, 0.051573
8.073117, 0.023942, 0.050959
8.090933, 0.023766, 0.050353
8.108768, 0.023596, 0.049752
8.126624, 0.023433, 0.049153
8.144499, 0.023277, 0.048555
8.162394, 0.023128, 0.047959
8.180309, 0.022987, 0.047365
8.198244, 0.022854, 0.046778
8.216199, 0.022727, 0.046200
8.234174, 0.022608, 0.045637
8.252168, 0.022496, 0.045093
8.270183, 0.022390, 0.044571
8.288218, 0.022290, 0.044075
8.306273, 0.022195, 0.043604
8.324348, 0.022104, 0.043158
8.342443, 0.022018, 0.042735
8.360558, 0.021937, 0.042332
8.378694, 0.021858, 0.041944
8.396849, 0.021784, 0.041570
8.415025, 0.021712, 0.041207
8.433222, 0.021644, 0.040853
8.451438, 0.021579, 0.040508
8.469676, 0.021518, 0.040172
8.487933, 0.021460, 0.039845
8.506211, 0.021407, 0.039529
8.524509, 0.021357, 0.039223
8.542828, 0.021312, 0.038927
8.561168, 0.021271, 0.038642
8.579528, 0.021235, 0.038368
8.597909, 0.021204, 0.038106
8.616310, 0.021177, 0.037856
8.634732, 0.021155, 0.037621
8.653175, 0.021137, 0.037401
8.671639, 0.021123, 0.037198
8.690123, 0.021112, 0.037012
8.708629, 0.021104, 0.036848
8.727155, 0.021097, 0.036707
8.745702, 0.021093, 0.036593
8.764270, 0.021090, 0.036510
8.782859, 0.021090, 0.036460
8.801469, 0.021091, 0.036446
8.820100, 0.021096, 0.036465
8.838752, 0.021104, 0.036517
8.857425, 0.021114, 0.036594
8.876119, 0.021128, 0.036690
8.894835, 0.021145, 0.036799
8.913572, 0.021164, 0.036912
8.932330, 0.021184, 0.037022
8.951109, 0.021206, 0.037123
8.969910, 0.021228, 0.037212
8.988732, 0.021250, 0.037287
9.007575, 0.021272, 0.037346
9.026440, 0.021293, 0.037393
9.045327, 0.021314, 0.037427
9.064235, 0.021334, 0.037451
9.083164, 0.021354, 0.037466
9.102115, 0.021374, 0.037470
9.121088, 0.021395, 0.037461
9.140082, 0.021417, 0.037437
9.159098, 0.021441, 0.037395
9.178136, 0.021468, 0.037330
9.197196, 0.021498, 0.037243
9.216277, 0.021532, 0.037134
9.235380, 0.021571, 0.037005
9.254506, 0.021616, 0.036863
9.273653, 0.021667, 0.036711
9.292822, 0.021725, 0.036556
9.312013, 0.021790, 0.036405
9.331226, 0.021862, 0.036260
9.350461, 0.021940, 0.036125
9.369719, 0.022024, 0.036001
9.388998, 0.022114, 0.035890
9.408300, 0.022209, 0.035790
9.427624, 0.022309, 0.035703
9.446970, 0.022414, 0.035627
9.466338, 0.022524, 0.035561
9.485729, 0.022640, 0.035506
9.505142, 0.022761, 0.035460
9.524578, 0.022890, 0.035424
9.544036, 0.023025, 0.035395
9.563517, 0.023169, 0.035374
9.583020, 0.023322, 0.035360
9.602546, 0.023484, 0.035352
9.622094, 0.023656, 0.035353
9.641665, 0.023839, 0.035363
9.661259, 0.024032, 0.035384
9.680875, 0.024237, 0.035418
9.700515, 0.024454, 0.035467
9.720177, 0.024682, 0.035530
9.739862, 0.024924, 0.035607
9.759570, 0.025181, 0.035696
9.779300, 0.025453, 0.035793
9.799054, 0.025741, 0.035896
9.818831, 0.026048, 0.036004
9.838631, 0.026373, 0.036117
9.858454, 0.026719, 0.036237
9.878300, 0.027087, 0.036369
9.898169, 0.027477, 0.036517
9.918061, 0.027891, 0.036688
9.937977, 0.028331, 0.036889
9.957916, 0.028800, 0.037126
9.977879, 0.029300, 0.037406
9.997865, 0.029834, 0.037735
10.017874, 0.030405, 0.038119
10.037906, 0.031017, 0.038563
10.057963, 0.031673, 0.039073
10.078042, 0.032380, 0.039653
10.098146, 0.033140, 0.040308
10.118273, 0.033960, 0.041045
10.138423, 0.034845, 0.041871
10.158598, 0.035800, 0.042791
10.178796, 0.036831, 0.043813
10.199018, 0.037945, 0.044944
10.219264, 0.039147, 0.046193
10.239533, 0.040445, 0.047568
10.259827, 0.041844, 0.049076
10.280144, 0.043349, 0.050724
10.300486, 0.044965, 0.052519
10.320852, 0.046695, 0.054464
10.341241, 0.048543, 0.056563
10.361655, 0.050511, 0.058820
10.382093, 0.052600, 0.061236
10.402555, 0.054812, 0.063812
10.423042, 0.057150, 0.066550
10.443553, 0.059612, 0.069446
10.464088, 0.062198, 0.072497
10.484648, 0.064905, 0.075700
10.505232, 0.067730, 0.079049
10.525840, 0.070667, 0.082538
10.546473, 0.073710, 0.086160
10.567131, 0.076847, 0.089902
10.587813, 0.080057, 0.093741
10.608520, 0.083307, 0.097640
10.629252, 0.086553, 0.101545
10.650008, 0.089741, 0.105393
10.670789, 0.092816, 0.109113
10.691595, 0.095729, 0.112642
10.712426, 0.098445, 0.115930
10.733282, 0.100948, 0.118951
10.754163, 0.103237, 0.121695
10.775069, 0.105324, 0.124171
10.796000, 0.107228, 0.126394
10.816956, 0.108971, 0.128387
10.837937, 0.110578, 0.130174
10.858943, 0.112074, 0.131785
10.879975, 0.113485, 0.133249
10.901032, 0.114833, 0.134592
10.922114, 0.116130, 0.135828
10.943222, 0.117376, 0.136954
10.964355, 0.118558, 0.137945
10.985513, 0.119651, 0.138760
11.006697, 0.120632, 0.139354
11.027907, 0.121486, 0.139690
11.049142, 0.122215, 0.139757
11.070403, 0.122844, 0.139572
11.091689, 0.123416, 0.139179
11.113002, 0.123984, 0.138639
11.134340, 0.124605, 0.138018
11.155704, 0.125328, 0.137379
11.177094, 0.126198, 0.136776
11.198510, 0.127242, 0.136250
11.219951, 0.128475, 0.135829
11.241419, 0.129894, 0.135526
11.262913, 0.131483, 0.135338
11.284433, 0.133208, 0.135251
11.305979, 0.135031, 0.135240
11.327552, 0.136910, 0.135282
11.349150, 0.138818, 0.135362
11.370775, 0.140742, 0.135482
11.392427, 0.142690, 0.135661
11.414105, 0.144690, 0.135934
11.435809, 0.146785, 0.136344
11.457540, 0.149023, 0.136935
11.479297, 0.151453, 0.137745
11.501081, 0.154113, 0.138799
11.522892, 0.157026, 0.140110
11.544729, 0.160201, 0.141674
11.566593, 0.163627, 0.143475
11.588484, 0.167276, 0.145485
11.610402, 0.171108, 0.147666
11.632346, 0.175075, 0.149974
11.654318, 0.179127, 0.152366
11.676317, 0.183221, 0.154803
11.698342, 0.187320, 0.157249
11.720395, 0.191395, 0.159678
11.742475, 0.195425, 0.162067
11.764582, 0.199396, 0.164400
11.786717, 0.203301, 0.166665
11.808878, 0.207142, 0.168858
11.831067, 0.210929, 0.170981
11.853284, 0.214683, 0.173041
11.875528, 0.218427, 0.175047
11.897799, 0.222187, 0.177007
11.920098, 0.225988, 0.178930
11.942425, 0.229853, 0.180824
11.964779, 0.233804, 0.182697
11.987161, 0.237865, 0.184564
12.009571, 0.242063, 0.186447
12.032008, 0.246437, 0.188380
12.054474, 0.251031, 0.190402
12.076967, 0.255900, 0.192559
12.099488, 0.261094, 0.194889
12.122038, 0.266643, 0.197414
12.144615, 0.272555, 0.200138
12.167221, 0.278805, 0.203044
12.189854, 0.285341, 0.206101
12.212516, 0.292093, 0.209273
12.235207, 0.298987, 0.212525
12.257925, 0.305949, 0.215829
12.280672, 0.312914, 0.219164
12.303448, 0.319828, 0.222513
12.326252, 0.326640, 0.225862
12.349084, 0.333302, 0.229193
12.371945, 0.339767, 0.232481
12.394835, 0.345983, 0.235697
