# energy, eels_NLFC_w, eels_LFC_w
0.838120, 0.082125, 0.080606
0.848831, 0.083721, 0.082152
0.859551, 0.085349, 0.083735
0.870280, 0.087001, 0.085346
0.881019, 0.088666, 0.086977
0.891767, 0.090335, 0.088618
0.902524, 0.091995, 0.090256
0.913290, 0.093638, 0.091883
0.924066, 0.095252, 0.093489
0.934850, 0.096829, 0.095064
0.945645, 0.098363, 0.096603
0.956448, 0.099851, 0.098103
0.967261, 0.101291, 0.099562
0.978083, 0.102687, 0.100985
0.988914, 0.104045, 0.102375
0.999755, 0.105373, 0.103742
1.010605, 0.106680, 0.105097
1.021464, 0.107980, 0.106451
1.032333, 0.109283, 0.107817
1.043211, 0.110602, 0.109207
1.054099, 0.111946, 0.110633
1.064996, 0.113325, 0.112103
1.075902, 0.114745, 0.113625
1.086818, 0.116209, 0.115204
1.097744, 0.117718, 0.116840
1.108678, 0.119271, 0.118533
1.119623, 0.120864, 0.120279
1.130576, 0.122490, 0.122072
1.141540, 0.124142, 0.123902
1.152512, 0.125811, 0.125759
1.163495, 0.127484, 0.127630
1.174487, 0.129151, 0.129502
1.185488, 0.130800, 0.131359
1.196499, 0.132419, 0.133186
1.207520, 0.133997, 0.134969
1.218550, 0.135525, 0.136695
1.229590, 0.136996, 0.138351
1.240639, 0.138408, 0.139931
1.251698, 0.139760, 0.141428
1.262767, 0.141058, 0.142843
1.273845, 0.142308, 0.144179
1.284933, 0.143524, 0.145442
1.296031, 0.144719, 0.146641
1.307138, 0.145908, 0.147790
1.318255, 0.147109, 0.148899
1.329382, 0.148336, 0.149982
1.340518, 0.149604, 0.151050
1.351664, 0.150924, 0.152112
1.362820, 0.152306, 0.153176
1.373986, 0.153753, 0.154246
1.385162, 0.155268, 0.155323
1.396347, 0.156848, 0.156405
1.407542, 0.158488, 0.157491
1.418747, 0.160181, 0.158575
1.429962, 0.161919, 0.159652
1.441186, 0.163691, 0.160718
1.452421, 0.165487, 0.161769
1.463665, 0.167298, 0.162803
1.474920, 0.169115, 0.163819
1.486184, 0.170927, 0.164819
1.497458, 0.172726, 0.165806
1.508742, 0.174504, 0.166784
1.520036, 0.176250, 0.167759
1.531339, 0.177955, 0.168734
1.542653, 0.179605, 0.169714
1.553977, 0.181189, 0.170703
1.565311, 0.182694, 0.171703
1.576655, 0.184108, 0.172717
1.588008, 0.185419, 0.173744
1.599372, 0.186619, 0.174787
1.610746, 0.187703, 0.175845
1.622130, 0.188669, 0.176919
1.633524, 0.189522, 0.178012
1.644928, 0.190267, 0.179125
1.656342, 0.190918, 0.180260
1.667767, 0.191489, 0.181422
1.679201, 0.191997, 0.182614
1.690646, 0.192458, 0.183838
1.702100, 0.192890, 0.185100
1.713565, 0.193307, 0.186400
1.725040, 0.193723, 0.187740
1.736525, 0.194147, 0.189122
1.748021, 0.194587, 0.190542
1.759526, 0.195047, 0.191998
1.771042, 0.195528, 0.193487
1.782568, 0.196031, 0.195003
1.794105, 0.196557, 0.196540
1.805651, 0.197103, 0.198092
1.817208, 0.197669, 0.199655
1.828776, 0.198256, 0.201222
1.840353, 0.198862, 0.202790
1.851941, 0.199488, 0.204354
1.863539, 0.200134, 0.205913
1.875148, 0.200800, 0.207464
1.886767, 0.201487, 0.209005
1.898396, 0.202192, 0.210536
1.910036, 0.202917, 0.212056
1.921686, 0.203660, 0.213564
1.933346, 0.204421, 0.215061
1.945017, 0.205199, 0.216548
1.956699, 0.205996, 0.218026
1.968391, 0.206813, 0.219499
1.980093, 0.207649, 0.220969
1.991806, 0.208508, 0.222439
2.003529, 0.209390, 0.223914
2.015263, 0.210296, 0.225398
2.027008, 0.211228, 0.226894
2.038763, 0.212186, 0.228406
2.050528, 0.213171, 0.229936
2.062305, 0.214183, 0.231485
2.074091, 0.215223, 0.233056
2.085889, 0.216291, 0.234646
2.097697, 0.217385, 0.236255
2.109515, 0.218506, 0.237879
2.121344, 0.219652, 0.239516
2.133184, 0.220823, 0.241161
2.145035, 0.222018, 0.242812
2.156896, 0.223236, 0.244465
2.168768, 0.224480, 0.246118
2.180651, 0.225748, 0.247770
2.192545, 0.227042, 0.249422
2.204449, 0.228362, 0.251074
2.216364, 0.229706, 0.252726
2.228289, 0.231073, 0.254380
2.240226, 0.232458, 0.256034
2.252173, 0.233855, 0.257687
2.264132, 0.235257, 0.259339
2.276101, 0.236656, 0.260984
2.288081, 0.238044, 0.262621
2.300071, 0.239414, 0.264247
2.312073, 0.240763, 0.265859
2.324086, 0.242087, 0.267457
2.336109, 0.243388, 0.269043
2.348143, 0.244670, 0.270620
2.360189, 0.245939, 0.272192
2.372245, 0.247204, 0.273767
2.384312, 0.248475, 0.275351
2.396391, 0.249760, 0.276951
2.408480, 0.251068, 0.278572
2.420580, 0.252405, 0.280218
2.432691, 0.253773, 0.281890
2.444814, 0.255172, 0.283587
2.456947, 0.256600, 0.285305
2.469092, 0.258052, 0.287040
2.481247, 0.259521, 0.288785
2.493414, 0.260998, 0.290534
2.505592, 0.262477, 0.292282
2.517781, 0.263952, 0.294024
2.529981, 0.265419, 0.295760
2.542192, 0.266880, 0.297492
2.554415, 0.268336, 0.299226
2.566649, 0.269794, 0.300970
2.578894, 0.271262, 0.302734
2.591150, 0.272749, 0.304531
2.603417, 0.274265, 0.306372
2.615696, 0.275819, 0.308268
2.627986, 0.277420, 0.310231
2.640287, 0.279073, 0.312268
2.652600, 0.280785, 0.314387
2.664923, 0.282557, 0.316594
2.677259, 0.284393, 0.318892
2.689605, 0.286292, 0.321286
2.701963, 0.288254, 0.323778
2.714332, 0.290278, 0.326370
2.726713, 0.292361, 0.329065
2.739105, 0.294500, 0.331862
2.751509, 0.296693, 0.334764
2.763924, 0.298936, 0.337772
2.776351, 0.301223, 0.340886
2.788789, 0.303552, 0.344106
2.801238, 0.305916, 0.347430
2.813699, 0.308309, 0.350854
2.826172, 0.310726, 0.354374
2.838656, 0.313159, 0.357980
2.851151, 0.315603, 0.361666
2.863659, 0.318054, 0.365420
2.876177, 0.320508, 0.369235
2.888708, 0.322965, 0.373103
2.901250, 0.325426, 0.377021
2.913804, 0.327896, 0.380988
2.926369, 0.330379, 0.385007
2.938946, 0.332880, 0.389082
2.951535, 0.335408, 0.393224
2.964135, 0.337967, 0.397445
2.976747, 0.340562, 0.401756
2.989371, 0.343192, 0.406172
3.002007, 0.345857, 0.410703
3.014654, 0.348547, 0.415358
3.027314, 0.351250, 0.420140
3.039985, 0.353948, 0.425046
3.052668, 0.356622, 0.430070
3.065362, 0.359246, 0.435199
3.078069, 0.361799, 0.440417
3.090787, 0.364259, 0.445709
3.103518, 0.366607, 0.451058
3.116260, 0.368828, 0.456452
3.129014, 0.370911, 0.461882
3.141780, 0.372850, 0.467346
3.154558, 0.374638, 0.472843
3.167348, 0.376268, 0.478374
3.180150, 0.377733, 0.483940
3.192965, 0.379017, 0.489538
3.205791, 0.380100, 0.495157
3.218629, 0.380955, 0.500774
3.231479, 0.381547, 0.506354
3.244341, 0.381838, 0.511847
3.257215, 0.381786, 0.517188
3.270102, 0.381355, 0.522304
3.283001, 0.380511, 0.527111
3.295911, 0.379233, 0.531524
3.308834, 0.377512, 0.535463
3.321769, 0.375351, 0.538855
3.334716, 0.372771, 0.541642
3.347676, 0.369800, 0.543783
3.360648, 0.366479, 0.545252
3.373632, 0.362852, 0.546046
3.386628, 0.358968, 0.546173
3.399636, 0.354873, 0.545659
3.412657, 0.350610, 0.544536
3.425690, 0.346219, 0.542845
3.438736, 0.341732, 0.540632
3.451793, 0.337174, 0.537939
3.464864, 0.332560, 0.534809
3.477946, 0.327898, 0.531276
3.491041, 0.323190, 0.527369
3.504149, 0.318429, 0.523106
3.517268, 0.313608, 0.518500
3.530401, 0.308720, 0.513558
3.543545, 0.303762, 0.508284
3.556703, 0.298738, 0.502686
3.569872, 0.293661, 0.496778
3.583055, 0.288556, 0.490584
3.596250, 0.283453, 0.484138
3.609457, 0.278391, 0.477484
3.622677, 0.273412, 0.470679
3.635910, 0.268554, 0.463780
3.649155, 0.263851, 0.456849
3.662413, 0.259333, 0.449944
3.675683, 0.255015, 0.443113
3.688966, 0.250905, 0.436394
3.702262, 0.247000, 0.429812
3.715571, 0.243290, 0.423378
3.728892, 0.239757, 0.417089
3.742226, 0.236380, 0.410933
3.755573, 0.233137, 0.404893
3.768933, 0.230006, 0.398945
3.782305, 0.226970, 0.393072
3.795690, 0.224015, 0.387259
3.809088, 0.221134, 0.381496
3.822499, 0.218321, 0.375784
3.835923, 0.215577, 0.370129
3.849360, 0.212904, 0.364542
3.862809, 0.210305, 0.359037
3.876272, 0.207783, 0.353627
3.889747, 0.205337, 0.348322
3.903236, 0.202965, 0.343126
3.916737, 0.200659, 0.338036
3.930252, 0.198408, 0.333044
3.943779, 0.196201, 0.328136
3.957320, 0.194023, 0.323295
3.970873, 0.191861, 0.318502
3.984440, 0.189707, 0.313745
3.998020, 0.187555, 0.309016
4.011613, 0.185409, 0.304315
4.025219, 0.183276, 0.299652
4.038838, 0.181170, 0.295046
4.052470, 0.179108, 0.290521
4.066116, 0.177111, 0.286106
4.079774, 0.175197, 0.281827
4.093446, 0.173382, 0.277707
4.107132, 0.171676, 0.273763
4.120830, 0.170086, 0.270004
4.134542, 0.168612, 0.266432
4.148267, 0.167251, 0.263041
4.162005, 0.165994, 0.259822
4.175757, 0.164833, 0.256762
4.189522, 0.163757, 0.253848
4.203301, 0.162755, 0.251070
4.217093, 0.161818, 0.248417
4.230898, 0.160937, 0.245883
4.244717, 0.160107, 0.243464
4.258550, 0.159321, 0.241157
4.272395, 0.158576, 0.238961
4.286255, 0.157869, 0.236878
4.300127, 0.157197, 0.234905
4.314014, 0.156557, 0.233041
4.327914, 0.155945, 0.231282
4.341827, 0.155360, 0.229622
4.355754, 0.154799, 0.228055
4.369695, 0.154260, 0.226572
4.383650, 0.153741, 0.225167
4.397618, 0.153243, 0.223833
4.411599, 0.152768, 0.222567
4.425595, 0.152315, 0.221364
4.439604, 0.151887, 0.220222
4.453627, 0.151484, 0.219139
4.467664, 0.151106, 0.218114
4.481714, 0.150753, 0.217144
4.495779, 0.150423, 0.216225
4.509857, 0.150115, 0.215352
4.523949, 0.149825, 0.214516
4.538054, 0.149553, 0.213709
4.552174, 0.149294, 0.212919
4.566308, 0.149046, 0.212134
4.580455, 0.148808, 0.211343
4.594617, 0.148576, 0.210535
4.608792, 0.148351, 0.209705
4.622982, 0.148132, 0.208848
4.637185, 0.147918, 0.207964
4.651403, 0.147711, 0.207057
4.665635, 0.147509, 0.206132
4.679880, 0.147315, 0.205197
4.694140, 0.147126, 0.204258
4.708414, 0.146942, 0.203325
4.722702, 0.146763, 0.202402
4.737004, 0.146589, 0.201497
4.751320, 0.146420, 0.200614
4.765651, 0.146258, 0.199755
4.779996, 0.146106, 0.198923
4.794355, 0.145967, 0.198121
4.808728, 0.145847, 0.197348
4.823116, 0.145750, 0.196606
4.837517, 0.145682, 0.195895
4.851934, 0.145648, 0.195216
4.866364, 0.145652, 0.194567
4.880809, 0.145696, 0.193949
4.895268, 0.145782, 0.193363
4.909742, 0.145908, 0.192808
4.924230, 0.146072, 0.192283
4.938733, 0.146268, 0.191788
4.953250, 0.146490, 0.191318
4.967782, 0.146729, 0.190871
4.982328, 0.146976, 0.190442
4.996889, 0.147225, 0.190026
5.011464, 0.147468, 0.189619
5.026054, 0.147705, 0.189220
5.040658, 0.147937, 0.188832
5.055277, 0.148170, 0.188461
5.069911, 0.148413, 0.188116
5.084559, 0.148676, 0.187809
5.099222, 0.148969, 0.187551
5.113900, 0.149300, 0.187353
5.128593, 0.149673, 0.187222
5.143300, 0.150087, 0.187161
5.158022, 0.150539, 0.187169
5.172759, 0.151021, 0.187241
5.187511, 0.151525, 0.187369
5.202277, 0.152044, 0.187547
5.217059, 0.152573, 0.187769
5.231855, 0.153112, 0.188034
5.246667, 0.153663, 0.188343
5.261493, 0.154234, 0.188704
5.276334, 0.154835, 0.189125
5.291190, 0.155477, 0.189616
5.306062, 0.156169, 0.190189
5.320948, 0.156921, 0.190852
5.335849, 0.157740, 0.191610
5.350766, 0.158633, 0.192468
5.365697, 0.159604, 0.193430
5.380644, 0.160658, 0.194494
5.395605, 0.161797, 0.195662
5.410582, 0.163026, 0.196933
5.425575, 0.164347, 0.198306
5.440582, 0.165761, 0.199779
5.455604, 0.167270, 0.201351
5.470642, 0.168874, 0.203018
5.485696, 0.170570, 0.204777
5.500764, 0.172356, 0.206625
5.515848, 0.174229, 0.208555
5.530947, 0.176182, 0.210563
5.546062, 0.178212, 0.212644
5.561191, 0.180311, 0.214790
5.576337, 0.182473, 0.216994
5.591498, 0.184690, 0.219249
5.606674, 0.186955, 0.221545
5.621866, 0.189259, 0.223874
5.637073, 0.191597, 0.226230
5.652296, 0.193964, 0.228607
5.667534, 0.196359, 0.231000
5.682789, 0.198781, 0.233410
5.698058, 0.201235, 0.235835
5.713343, 0.203727, 0.238279
5.728644, 0.206267, 0.240748
5.743961, 0.208867, 0.243251
5.759294, 0.211546, 0.245803
5.774642, 0.214324, 0.248426
5.790006, 0.217228, 0.251148
5.805385, 0.220284, 0.254000
5.820781, 0.223519, 0.257017
5.836192, 0.226954, 0.260230
5.851619, 0.230601, 0.263665
5.867062, 0.234462, 0.267335
5.882521, 0.238522, 0.271241
5.897996, 0.242753, 0.275371
5.913487, 0.247109, 0.279694
5.928994, 0.251533, 0.284172
5.944517, 0.255961, 0.288751
5.960056, 0.260323, 0.293377
5.975611, 0.264552, 0.297991
5.991182, 0.268588, 0.302537
6.006769, 0.272384, 0.306965
6.022372, 0.275903, 0.311232
6.037992, 0.279122, 0.315305
6.053627, 0.282029, 0.319159
6.069279, 0.284623, 0.322774
6.084947, 0.286905, 0.326139
6.100632, 0.288883, 0.329245
6.116332, 0.290570, 0.332091
6.132049, 0.291980, 0.334679
6.147782, 0.293133, 0.337020
6.163532, 0.294051, 0.339128
6.179298, 0.294760, 0.341024
6.195081, 0.295286, 0.342731
6.210879, 0.295655, 0.344275
6.226695, 0.295890, 0.345679
6.242527, 0.296009, 0.346963
6.258375, 0.296026, 0.348145
6.274240, 0.295951, 0.349239
6.290121, 0.295791, 0.350254
6.306019, 0.295547, 0.351199
6.321934, 0.295223, 0.352079
6.337865, 0.294821, 0.352901
6.353813, 0.294341, 0.353667
6.369778, 0.293784, 0.354382
6.385759, 0.293148, 0.355047
6.401758, 0.292430, 0.355661
6.417773, 0.291619, 0.356215
6.433804, 0.290702, 0.356697
6.449853, 0.289659, 0.357085
6.465918, 0.288464, 0.357347
6.482001, 0.287090, 0.357445
6.498100, 0.285510, 0.357335
6.514216, 0.283701, 0.356975
6.530349, 0.281650, 0.356324
6.546499, 0.279351, 0.355352
6.562666, 0.276809, 0.354040
6.578850, 0.274037, 0.352380
6.595052, 0.271059, 0.350379
6.611270, 0.267899, 0.348051
6.627505, 0.264587, 0.345424
6.643758, 0.261152, 0.342530
6.660028, 0.257623, 0.339402
6.676315, 0.254023, 0.336076
6.692619, 0.250373, 0.332583
6.708940, 0.246688, 0.328949
6.725279, 0.242984, 0.325195
6.741635, 0.239273, 0.321341
6.758009, 0.235571, 0.317408
6.774399, 0.231899, 0.313421
6.790808, 0.228281, 0.309413
6.807233, 0.224747, 0.305421
6.823676, 0.221326, 0.301487
6.840137, 0.218046, 0.297654
6.856615, 0.214929, 0.293958
6.873111, 0.211990, 0.290430
6.889624, 0.209233, 0.287091
6.906154, 0.206655, 0.283949
6.922703, 0.204247, 0.281004
6.939269, 0.201991, 0.278243
6.955853, 0.199869, 0.275650
6.972454, 0.197858, 0.273201
6.989073, 0.195938, 0.270870
7.005710, 0.194091, 0.268634
7.022365, 0.192303, 0.266470
7.039037, 0.190561, 0.264362
7.055728, 0.188861, 0.262297
7.072436, 0.187202, 0.260270
7.089162, 0.185586, 0.258282
7.105906, 0.184022, 0.256339
7.122668, 0.182521, 0.254455
7.139448, 0.181099, 0.252649
7.156246, 0.179774, 0.250946
7.173062, 0.178564, 0.249371
7.189897, 0.177484, 0.247953
7.206749, 0.176549, 0.246713
7.223619, 0.175765, 0.245669
7.240508, 0.175133, 0.244828
7.257415, 0.174647, 0.244189
7.274340, 0.174294, 0.243743
7.291283, 0.174058, 0.243469
7.308245, 0.173916, 0.243345
7.325225, 0.173846, 0.243340
7.342223, 0.173824, 0.243420
7.359239, 0.173825, 0.243551
7.376274, 0.173828, 0.243700
7.393328, 0.173814, 0.243836
7.410400, 0.173768, 0.243933
7.427490, 0.173676, 0.243966
7.444599, 0.173526, 0.243913
7.461727, 0.173308, 0.243757
7.478873, 0.173017, 0.243485
7.496037, 0.172652, 0.243095
7.513221, 0.172223, 0.242596
7.530423, 0.171747, 0.242014
7.547643, 0.171248, 0.241383
7.564883, 0.170755, 0.240750
7.582141, 0.170295, 0.240160
7.599418, 0.169893, 0.239656
7.616714, 0.169566, 0.239269
7.634029, 0.169322, 0.239018
7.651362, 0.169158, 0.238906
7.668715, 0.169066, 0.238926
7.686086, 0.169029, 0.239057
7.703477, 0.169027, 0.239273
7.720886, 0.169038, 0.239543
7.738314, 0.169042, 0.239835
7.755762, 0.169022, 0.240122
7.773229, 0.168965, 0.240383
7.790715, 0.168863, 0.240604
7.808220, 0.168714, 0.240780
7.825744, 0.168517, 0.240908
7.843287, 0.168271, 0.240988
7.860850, 0.167974, 0.241018
7.878432, 0.167622, 0.240991
7.896033, 0.167207, 0.240899
7.913654, 0.166720, 0.240724
7.931294, 0.166149, 0.240450
7.948953, 0.165486, 0.240057
7.966632, 0.164723, 0.239530
7.984331, 0.163859, 0.238858
8.002049, 0.162898, 0.238040
8.019786, 0.161852, 0.237086
8.037543, 0.160735, 0.236013
8.055320, 0.159568, 0.234843
8.073117, 0.158366, 0.233598
8.090933, 0.157145, 0.232298
8.108768, 0.155915, 0.230957
8.126624, 0.154685, 0.229588
8.144499, 0.153463, 0.228201
8.162394, 0.152253, 0.226807
8.180309, 0.151059, 0.225416
8.198244, 0.149884, 0.224034
8.216199, 0.148725, 0.222663
8.234174, 0.147576, 0.221302
8.252168, 0.146432, 0.219942
8.270183, 0.145286, 0.218577
8.288218, 0.144135, 0.217201
8.306273, 0.142979, 0.215813
8.324348, 0.141821, 0.214416
8.342443, 0.140668, 0.213019
8.360558, 0.139526, 0.211631
8.378694, 0.138400, 0.210261
8.396849, 0.137292, 0.208914
8.415025, 0.136203, 0.207592
8.433222, 0.135128, 0.206290
8.451438, 0.134062, 0.205001
8.469676, 0.133000, 0.203716
8.487933, 0.131938, 0.202426
8.506211, 0.130873, 0.201123
8.524509, 0.129802, 0.199801
8.542828, 0.128724, 0.198453
8.561168, 0.127636, 0.197072
8.579528, 0.126532, 0.195648
8.597909, 0.125404, 0.194167
8.616310, 0.124244, 0.192616
8.634732, 0.123044, 0.190979
8.653175, 0.121803, 0.189249
8.671639, 0.120522, 0.187429
8.690123, 0.119215, 0.185535
8.708629, 0.117901, 0.183596
8.727155, 0.116605, 0.181652
8.745702, 0.115353, 0.179747
8.764270, 0.114168, 0.177924
8.782859, 0.113068, 0.176215
8.801469, 0.112061, 0.174642
8.820100, 0.111150, 0.173212
8.838752, 0.110329, 0.171921
8.857425, 0.109587, 0.170753
8.876119, 0.108909, 0.169686
8.894835, 0.108278, 0.168693
8.913572, 0.107675, 0.167745
8.932330, 0.107079, 0.166812
8.951109, 0.106472, 0.165868
8.969910, 0.105834, 0.164887
8.988732, 0.105149, 0.163844
9.007575, 0.104400, 0.162722
9.026440, 0.103576, 0.161502
9.045327, 0.102666, 0.160170
9.064235, 0.101663, 0.158717
9.083164, 0.100567, 0.157138
9.102115, 0.099381, 0.155436
9.121088, 0.098113, 0.153618
9.140082, 0.096772, 0.151696
9.159098, 0.095368, 0.149681
9.178136, 0.093909, 0.147581
9.197196, 0.092400, 0.145401
9.216277, 0.090850, 0.143149
9.235380, 0.089264, 0.140832
9.254506, 0.087656, 0.138464
9.273653, 0.086037, 0.136063
9.292822, 0.084424, 0.133650
9.312013, 0.082834, 0.131251
9.331226, 0.081281, 0.128888
9.350461, 0.079780, 0.126586
9.369719, 0.078341, 0.124363
9.388998, 0.076970, 0.122229
9.408300, 0.075667, 0.120185
9.427624, 0.074425, 0.118225
9.446970, 0.073236, 0.116328
9.466338, 0.072086, 0.114474
9.485729, 0.070966, 0.112641
9.505142, 0.069868, 0.110814
9.524578, 0.068790, 0.108990
9.544036, 0.067737, 0.107171
9.563517, 0.066715, 0.105369
9.583020, 0.065729, 0.103598
9.602546, 0.064785, 0.101871
9.622094, 0.063884, 0.100194
9.641665, 0.063026, 0.098570
9.661259, 0.062206, 0.096998
9.680875, 0.061423, 0.095472
9.700515, 0.060674, 0.093990
9.720177, 0.059960, 0.092554
9.739862, 0.059286, 0.091169
9.759570, 0.058656, 0.089845
9.779300, 0.058077, 0.088593
9.799054, 0.057554, 0.087420
9.818831, 0.057087, 0.086330
9.838631, 0.056679, 0.085326
9.858454, 0.056328, 0.084408
9.878300, 0.056033, 0.083572
9.898169, 0.055794, 0.082816
9.918061, 0.055608, 0.082137
9.937977, 0.055473, 0.081530
9.957916, 0.055390, 0.080994
9.977879, 0.055357, 0.080527
9.997865, 0.055376, 0.080134
10.017874, 0.055449, 0.079820
10.037906, 0.055581, 0.079594
10.057963, 0.055775, 0.079461
10.078042, 0.056033, 0.079427
10.098146, 0.056354, 0.079491
10.118273, 0.056737, 0.079646
10.138423, 0.057177, 0.079883
10.158598, 0.057671, 0.080186
10.178796, 0.058210, 0.080537
10.199018, 0.058790, 0.080916
10.219264, 0.059404, 0.081302
10.239533, 0.060047, 0.081679
10.259827, 0.060718, 0.082035
10.280144, 0.061420, 0.082367
10.300486, 0.062158, 0.082677
10.320852, 0.062943, 0.082976
10.341241, 0.063786, 0.083279
10.361655, 0.064699, 0.083601
10.382093, 0.065694, 0.083958
10.402555, 0.066781, 0.084363
10.423042, 0.067965, 0.084823
10.443553, 0.069250, 0.085341
10.464088, 0.070635, 0.085915
10.484648, 0.072118, 0.086539
10.505232, 0.073700, 0.087211
10.525840, 0.075379, 0.087928
10.546473, 0.077157, 0.088692
10.567131, 0.079036, 0.089511
10.587813, 0.081017, 0.090388
10.608520, 0.083099, 0.091328
10.629252, 0.085276, 0.092329
10.650008, 0.087533, 0.093382
10.670789, 0.089850, 0.094470
10.691595, 0.092198, 0.095574
10.712426, 0.094541, 0.096670
10.733282, 0.096841, 0.097734
10.754163, 0.099059, 0.098742
10.775069, 0.101163, 0.099676
10.796000, 0.103133, 0.100524
10.816956, 0.104966, 0.101285
10.837937, 0.106670, 0.101966
10.858943, 0.108264, 0.102581
10.879975, 0.109769, 0.103148
10.901032, 0.111207, 0.103685
10.922114, 0.112596, 0.104207
10.943222, 0.113951, 0.104723
10.964355, 0.115282, 0.105237
10.985513, 0.116592, 0.105745
11.006697, 0.117877, 0.106236
11.027907, 0.119127, 0.106697
11.049142, 0.120331, 0.107111
11.070403, 0.121481, 0.107467
11.091689, 0.122579, 0.107764
11.113002, 0.123644, 0.108012
11.134340, 0.124708, 0.108235
11.155704, 0.125816, 0.108465
11.177094, 0.127014, 0.108735
11.198510, 0.128343, 0.109078
11.219951, 0.129832, 0.109519
11.241419, 0.131501, 0.110076
11.262913, 0.133358, 0.110766
11.284433, 0.135406, 0.111604
11.305979, 0.137645, 0.112610
11.327552, 0.140068, 0.113798
11.349150, 0.142667, 0.115185
11.370775, 0.145433, 0.116781
11.392427, 0.148360, 0.118590
11.414105, 0.151450, 0.120614
11.435809, 0.154712, 0.122853
11.457540, 0.158159, 0.125303
11.479297, 0.161801, 0.127953
11.501081, 0.165637, 0.130778
11.522892, 0.169645, 0.133739
11.544729, 0.173790, 0.136781
11.566593, 0.178014, 0.139832
11.588484, 0.182252, 0.142817
11.610402, 0.186437, 0.145662
11.632346, 0.190506, 0.148302
11.654318, 0.194409, 0.150692
11.676317, 0.198114, 0.152804
11.698342, 0.201606, 0.154632
11.720395, 0.204887, 0.156183
11.742475, 0.207971, 0.157476
11.764582, 0.210875, 0.158530
11.786717, 0.213619, 0.159365
11.808878, 0.216225, 0.159997
11.831067, 0.218713, 0.160440
11.853284, 0.221105, 0.160702
11.875528, 0.223424, 0.160790
11.897799, 0.225701, 0.160712
11.920098, 0.227966, 0.160480
11.942425, 0.230255, 0.160105
11.964779, 0.232599, 0.159601
11.987161, 0.235028, 0.158983
12.009571, 0.237568, 0.158265
12.032008, 0.240243, 0.157465
12.054474, 0.243077, 0.156600
12.076967, 0.246092, 0.155685
12.099488, 0.249310, 0.154729
12.122038, 0.252748, 0.153741
12.144615, 0.256422, 0.152727
12.167221, 0.260337, 0.151697
12.189854, 0.264484, 0.150664
12.212516, 0.268832, 0.149639
12.235207, 0.273328, 0.148628
12.257925, 0.277902, 0.147634
12.280672, 0.282475, 0.146658
12.303448, 0.286970, 0.145706
12.326252, 0.291317, 0.144786
12.349084, 0.295452, 0.143910
12.371945, 0.299319, 0.143085
12.394835, 0.302858, 0.142316
