       0.000000       1.864513       0.445520
       0.070000       1.865000       0.445520
       0.140000       1.875000       0.445520
       0.210000       1.885000       0.445520
       0.280000       1.900000       0.445520
       0.350000       1.920000       0.445520
       0.420000       1.950000       0.445520
       0.490000       1.985000       0.445520
       0.560000       2.030000       0.445520
       0.630000       2.090000       0.445520
       0.700000       2.170000       0.445520
       0.770000       2.275000       0.445520
       0.840000       2.415000       0.445520
       0.910000       2.650000       0.445520
       0.980000       2.925000       0.445520
       1.050000       3.205000       0.445520
       1.120000       3.495000       0.445520
       1.190000       1.864513       0.445520
       1.260000       1.864513       0.445520
       1.330000       1.864513       0.445520
       1.400000       1.864513       0.445520
       1.470000       1.864513       0.445520
       1.540000       1.864513       0.445520
       1.610000       1.864513       0.445520
       1.680000       1.864513       0.445520
