       0.000000       1.864513       0.445520
       0.050000       1.865000       0.445520
       0.100000       1.870000       0.445520
       0.150000       1.880000       0.445520
       0.200000       1.890000       0.445520
       0.250000       1.905000       0.445520
       0.300000       1.925000       0.445520
       0.350000       1.945000       0.445520
       0.400000       1.975000       0.445520
       0.450000       2.005000       0.445520
       0.500000       2.045000       0.445520
       0.550000       2.085000       0.445520
       0.600000       2.135000       0.445520
       0.650000       2.190000       0.445520
       0.700000       2.260000       0.445520
       0.750000       2.335000       0.445520
       0.800000       2.420000       0.445520
       0.850000       2.525000       0.445520
       0.900000       2.645000       0.445520
       0.950000       2.805000       0.445520
       1.000000       3.005000       0.445520
       1.050000       3.205000       0.445520
       1.100000       3.415000       0.445520
       1.150000       1.864513       0.445520
       1.200000       1.864513       0.445520
