       0.000000       1.353176       0.466554
       0.090000       1.360000       0.466554
       0.180000       1.375000       0.466554
       0.270000       1.405000       0.466554
       0.360000       1.455000       0.466554
       0.450000       1.515000       0.466554
       0.540000       1.610000       0.466554
       0.630000       1.740000       0.466554
       0.720000       1.960000       0.466554
       0.810000       2.280000       0.466554
       0.900000       2.610000       0.466554
       0.990000       2.965000       0.466554
       1.080000       3.330000       0.466554
       1.170000       1.353176       0.466554
       1.260000       1.353176       0.466554
       1.350000       1.353176       0.466554
       1.440000       1.353176       0.466554
       1.530000       1.353176       0.466554
       1.620000       1.353176       0.466554
       1.710000       1.353176       0.466554
       1.800000       1.353176       0.466554
       1.890000       1.353176       0.466554
       1.980000       1.353176       0.466554
       2.070000       0.140000       0.466554
       2.160000       0.345000       0.466554
