       0.000000       1.353176       0.466554
       0.080000       1.360000       0.466554
       0.160000       1.370000       0.466554
       0.240000       1.395000       0.466554
       0.320000       1.430000       0.466554
       0.400000       1.480000       0.466554
       0.480000       1.545000       0.466554
       0.560000       1.635000       0.466554
       0.640000       1.760000       0.466554
       0.720000       1.960000       0.466554
       0.800000       2.245000       0.466554
       0.880000       2.535000       0.466554
       0.960000       2.845000       0.466554
       1.040000       3.165000       0.466554
       1.120000       3.495000       0.466554
       1.200000       1.353176       0.466554
       1.280000       1.353176       0.466554
       1.360000       1.353176       0.466554
       1.440000       1.353176       0.466554
       1.520000       1.353176       0.466554
       1.600000       1.353176       0.466554
       1.680000       1.353176       0.466554
       1.760000       1.353176       0.466554
       1.840000       1.353176       0.466554
       1.920000       1.353176       0.466554
