       0.000000       1.353176       0.466554
       0.040000       1.355000       0.466554
       0.080000       1.360000       0.466554
       0.120000       1.365000       0.466554
       0.160000       1.370000       0.466554
       0.200000       1.385000       0.466554
       0.240000       1.395000       0.466554
       0.280000       1.410000       0.466554
       0.320000       1.430000       0.466554
       0.360000       1.455000       0.466554
       0.400000       1.480000       0.466554
       0.440000       1.510000       0.466554
       0.480000       1.545000       0.466554
       0.520000       1.590000       0.466554
       0.560000       1.635000       0.466554
       0.600000       1.690000       0.466554
       0.640000       1.760000       0.466554
       0.680000       1.840000       0.466554
       0.720000       1.960000       0.466554
       0.760000       2.100000       0.466554
       0.800000       2.245000       0.466554
       0.840000       2.390000       0.466554
       0.880000       2.535000       0.466554
       0.920000       2.690000       0.466554
       0.960000       2.845000       0.466554
