       0.000000       1.353176       0.466554
       0.050000       1.355000       0.466554
       0.100000       1.360000       0.466554
       0.150000       1.365000       0.466554
       0.200000       1.375000       0.466554
       0.250000       1.390000       0.466554
       0.300000       1.410000       0.466554
       0.350000       1.435000       0.466554
       0.400000       1.460000       0.466554
       0.450000       1.500000       0.466554
       0.500000       1.540000       0.466554
       0.550000       1.600000       0.466554
       0.600000       1.665000       0.466554
       0.650000       1.755000       0.466554
       0.700000       1.895000       0.466554
       0.750000       2.065000       0.466554
       0.800000       2.245000       0.466554
       0.850000       2.425000       0.466554
       0.900000       2.615000       0.466554
       0.950000       2.805000       0.466554
       1.000000       3.005000       0.466554
       1.050000       3.205000       0.466554
       1.100000       3.415000       0.466554
       1.150000       1.353176       0.466554
       1.200000       1.353176       0.466554
